Wikipedia_ID,Movie_Name,Release_Date,Box_Office_Revenue,Runtime,Languages,Countries,Genres,Continents,Year,Rated,Director,Writer,Actors,Plot,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,DVD,Production,Website,Response,totalSeasons,Oscar,Nomination_Awards,Win_Awards,Internet_Movie_Database_Rating,Rotten_Tomatoes_Rating,Metacritic_Rating,Comedy_Types
5983570,Asterix and the Big Fight,1989-10-04,,81.0,['French Language'],"['France', 'West Germany']","['Family Film', 'Comedy', 'Adventure', 'Animation']",Europe,1989,Not Rated,Philippe Grimond,"René Goscinny, Albert Uderzo, Yannik Voight","Roger Carel, Pierre Tornade, Henri Labussière","When Getafix becomes an amnesiac lunatic after being struck by Obelix's menhir, Asterix tries to cure him, all while his fellow villagers are being conned by a phony soothsayer.",,https://m.media-amazon.com/images/M/MV5BOGQwYTM1MGEtZmY3Ny00Nzc0LThhNTItMzE4MWMxYTkzZjkzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",,6.4,"8,957",tt0096842,,,,True,,0,0,0,6.4,,,Comedy_Animation
180991,Ball of Fire,1941-12-02,,112.0,['English Language'],['United States of America'],"['Romantic comedy', 'Crime Fiction', 'Screwball comedy', 'Black-and-white', 'Comedy', 'Romance Film']",America,1941,All Audiences (TP),Howard Hawks,"Charles Brackett, Billy Wilder, Thomas Monroe","Gary Cooper, Barbara Stanwyck, Oscar Homolka",A group of professors working on a new encyclopedia while living in a Manhattan mansion take in a mouthy nightclub singer who is wanted by the police to help bring down her mob boss lover.,Nominated for 4 Oscars. 1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNWQ4YmE5NWItODc0Ni00NGVlLTlhYjAtZTAwY2M3YmViMjc5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78.0,7.7,"14,375",tt0033373,,,,True,,0,4,1,7.7,10.0,7.8,Comedy_Screwball
431333,My Big Fat Greek Wedding,2002-02-22,368744044.0,96.0,"['Greek Language', 'English Language']","['United States of America', 'Canada']","['Romantic comedy', 'Ensemble Film', 'Indie', 'Comedy of manners', 'Drama', 'Comedy', 'Romance Film', 'Domestic Comedy']",America,2002,Recommended Parental Agreement (AP),Joel Zwick,Nia Vardalos,"Nia Vardalos, John Corbett, Michael Constantine",A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,Nominated for 1 Oscar. 20 wins & 29 nominations total,https://m.media-amazon.com/images/M/MV5BNWVmZmM3ZmUtNTU5ZS00ZmUxLTk0NDYtNWIxZjY4Zjk0MjQyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,6.6,"146,482",tt0259446,,,,True,,0,29,20,6.6,7.6,6.2,Comedy_Screwball
6745617,Futurama: Bender's Big Score,2007-11-27,,89.0,['English Language'],['United States of America'],"['Science Fiction', 'Comedy', 'Animation']",America,2007,Not Rated,Dwayne Carey-Hill,"Matt Groening (created by), Matt Groening (developed by), David X. Cohen (developed by), Ken Keeler (teleplay by), Ken Keeler (story by), David X. Cohen (story by)","Billy West, Katey Sagal, John DiMaggio, Tress MacNeille",Planet Express sees a hostile takeover and Bender falls into the hands of criminals where he is used to fulfill their schemes.,1 win.,https://m.media-amazon.com/images/M/MV5BM2U3NmRiNDItMDQwYy00Y2Q0LWJiYzItNjAzNThkZjFlM2RiXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",,7.7,"33,276",tt0471711,,,,True,,0,0,1,7.7,10.0,,Comedy_Animation
2001498,Father Goose,1964-12-10,12500000.0,118.0,['English Language'],['United States of America'],"['Romantic comedy', 'Adventure', 'Adventure Comedy', 'Comedy', 'War film', 'Romance Film']",America,1964,All Audiences (TP),Ralph Nelson,"Peter Stone, Frank Tarloff, S.H. Barnett","Cary Grant, Leslie Caron, Trevor Howard","During World War II, a man persuaded to live on an isolated island and spot aircraft finds himself responsible for a teacher and several students, all female.",Won 1 Oscar. 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BNWNiODllMzEtYTM0OC00NzIxLWI4ZDEtMjcwNTZkN2Y4MGE2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",,7.3,"12,628",tt0058092,,,,True,,1,5,2,7.3,8.0,,Comedy_War
73170,Aladdin,1992-11-11,504050219.0,90.0,['English Language'],['United States of America'],"['Adventure', 'Costume drama', 'Animation', 'Musical', ""Children's"", 'Fantasy', 'Comedy', 'Music', 'Family Film', 'Romance Film']",America,1992,All Audiences (TP),"Ron Clements, John Musker","Ron Clements, John Musker, Ted Elliott","Scott Weinger, Robin Williams, Linda Larkin",A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,Won 2 Oscars. 35 wins & 22 nominations total,https://m.media-amazon.com/images/M/MV5BMmQwYWZjZGItYzc0OC00ZDllLTg3NjItOWIyOWYwMDljMjAyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86.0,8.0,"477,786",tt0103639,,,,True,,2,22,35,8.0,9.5,8.6,Comedy_Animation
22480184,Frankenthumb,2002,,32.0,['English Language'],['United States of America'],"['Parody', 'Science Fiction', 'Horror', 'Animation', 'Short Film', 'Comedy', 'Monster']",America,2002,Recommended Parental Agreement (AP),David Bourla,Steve Oedekerk,"Steve Oedekerk, S. Scott Bullock, Shannon Garza, Jim Jackman",The classic story of Frankenstein's Monster comes to life in this thumbtastic film,,https://m.media-amazon.com/images/M/MV5BMTM1ODk4MDIwMl5BMl5BanBnXkFtZTcwNjQxOTEyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",,6.5,654,tt0342443,,,,True,,0,0,0,6.5,,,Comedy_Animation
7145079,Rhythm on the Reservation,1939-07-07,,6.0,['English Language'],['United States of America'],"['Short Film', 'Musical', 'Comedy', 'Animation']",America,1939,All Audiences (TP),"Dave Fleischer, Myron Waldman",,"Margie Hines, Jack Mercer",Betty Boop's Swing Band (sans musicians) visits an Indian reservation where Betty teaches the braves the true meaning of 'rhythm.',,https://m.media-amazon.com/images/M/MV5BMTQwMzYyNjE0OV5BMl5BanBnXkFtZTcwMjcxNzEyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",,5.3,185,tt0031855,,,,True,,0,0,0,5.3,,,Comedy_Animation
8070699,Get Out Your Handkerchiefs,1978,,108.0,['French Language'],"['France', 'Belgium']","['Romantic comedy', 'Sex comedy', 'Comedy of manners', 'Comedy', 'World cinema']",Europe,1978,16+,Bertrand Blier,Bertrand Blier,"Gérard Depardieu, Carole Laure, Patrick Dewaere","A worried husband finds a lover for his depressed wife, but she falls in love with a bullied thirteen-year-old math prodigy and wants to have the boy's baby.",Won 1 Oscar. 3 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNGI0NjBjMjEtNmM1Zi00NWE0LWIxNjYtYTUyZDcwMWMyNTFlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",,7.0,"4,378",tt0078122,,,,True,,1,4,3,7.0,8.3,,Comedy_Screwball
4620908,Lily and Jim,1997-10,,13.0,['English Language'],['United States of America'],"['Short Film', 'Comedy film', 'Comedy', 'Romance Film', 'Animation']",America,1997,Not Rated,Don Hertzfeldt,"Don Hertzfeldt, Karin Anger, Robert May","Robert May, Karin Anger",Lily and Jim are interviewed about their disastrous blind date.,22 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BZTQ1ZTgzMGUtNTdiMC00MzQ5LWJjNjQtZDAyNmUzN2QzMDk1XkEyXkFqcGdeQXVyODgzNDIwODA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",,7.3,"1,840",tt0123970,,,,True,,0,4,22,7.3,,,Comedy_Animation
4905605,Roger Dodger,2002-10-25,1934497.0,106.0,"['German Language', 'English Language']",['United States of America'],"['Comedy-drama', 'Sex comedy', 'Comedy of manners', 'Drama', 'Comedy']",America,2002,16+,Dylan Kidd,Dylan Kidd,"Campbell Scott, Jesse Eisenberg, Isabella Rossellini","After breaking up with his lover and boss, a smooth-talking man takes his teenaged nephew out on the town in search of sex.",12 wins & 14 nominations,https://m.media-amazon.com/images/M/MV5BMWVhNGY1ZjgtNGFhYi00MGFmLWEyMWUtODRjZGM3MjYzZmFmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75.0,6.8,"18,034",tt0299117,,,,True,,0,14,12,6.8,8.8,7.5,Comedy_Screwball
443972,Hook,1991-12-13,300854823.0,142.0,['English Language'],['United States of America'],"['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Fantasy', 'Comedy', 'War film', 'Family Film', ""Children's Fantasy""]",America,1991,Recommended Parental Agreement (AP),Steven Spielberg,"J.M. Barrie, James V. Hart, Nick Castle","Dustin Hoffman, Robin Williams, Julia Roberts","When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.",Nominated for 5 Oscars. 6 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BOTU0ZTU3MGUtOTQwNi00N2QzLWFmMDUtZDgxMGJlNGI5NDllXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,6.8,"276,747",tt0102057,,,,True,,0,24,6,6.8,2.9,5.2,Comedy_War
6758985,Bon Voyage,2003-04-16,9049489.0,115.0,"['French Language', 'German Language', 'English Language']",['France'],"['Black comedy', 'Drama', 'Comedy', 'World cinema', 'War film']",Europe,2003,Recommended Parental Agreement (AP),Jean-Paul Rappeneau,"Jean-Paul Rappeneau, Patrick Modiano, Jérôme Tonnerre","Isabelle Adjani, Gérard Depardieu, Virginie Ledoyen","An actress, a writer, a student, and a government worker band together in an effort to escape Paris as the Germans move into the city.",7 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BOTUzYmYwZWQtMzg4NS00ZGFiLWFjMjctNWViOGNhMTU3YjFjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68.0,6.7,"5,204",tt0310778,,,,True,,0,8,7,6.7,7.7,6.8,Comedy_War
549949,Carnal Knowledge,1971-06-30,28623000.0,98.0,['English Language'],['United States of America'],"['Sex comedy', 'Comedy of manners', 'Comedy-drama', 'Coming of age', 'Comedy', 'Drama', 'Romantic drama', 'Romance Film', 'New Hollywood']",America,1971,16+,Mike Nichols,Jules Feiffer,"Jack Nicholson, Candice Bergen, Art Garfunkel",Chronicling the lifelong sexual development of two men who meet and become friends in college.,Nominated for 1 Oscar. 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BNDEwNWZkMmEtZjQ2Ni00YjU2LWIxZmYtOTc1N2Y0NjdjZTc3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77.0,6.9,"15,255",tt0066892,,,,True,,0,5,2,6.9,8.8,7.7,Comedy_Screwball
3956788,The Swan Princess,1994-11-18,9771658.0,93.0,['English Language'],['United States of America'],"[""Children's/Family"", 'Fairy tale', 'Animation', 'Musical', 'Fantasy', 'Comedy', 'Romance Film', 'Family Film', ""Children's Fantasy""]",America,1994,All Audiences (TP),Richard Rich,"Richard Rich, Brian Nissen","Jack Palance, Howard McGillin, Michelle Nicastro",A power-hungry sorcerer curses a princess to live as a swan by day in this tale of everlasting love.,1 win & 8 nominations,https://m.media-amazon.com/images/M/MV5BMjU3NGY2MTktZjkzOC00YTQyLTkxOTUtYmZiZjZkNzJjNzg0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70.0,6.4,"27,486",tt0111333,,,,True,,0,8,1,6.4,5.0,7.0,Comedy_Animation
1048388,Hot Shots!,1991-07-31,181096164.0,83.0,['English Language'],['United States of America'],"['Parody', 'Absurdism', 'Action/Adventure', 'Comedy', 'War film', 'Action', 'Slapstick']",America,1991,Recommended Parental Agreement (AP),Jim Abrahams,"Jim Abrahams, Pat Proft","Charlie Sheen, Cary Elwes, Valeria Golino",A parody of Top Gun (1986) in which a talented but unstable fighter pilot must overcome the ghosts of his father and save a mission sabotaged by greedy weapons manufacturers.,1 win,https://m.media-amazon.com/images/M/MV5BYzY1OGNkZTMtNjRjYy00MWRkLTkxM2ItMTU1OWZlZTBkZTYwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61.0,6.7,"118,398",tt0102059,,,,True,,0,0,1,6.7,8.2,6.1,Comedy_War
15359592,Open Season 2,2008,8716950.0,90.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Animation', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",America,2008,Recommended Parental Agreement (AP),"Matthew O'Callaghan, Todd Wilderman","David I. Stern, John B. Carls, Jill Culton","Joel McHale, Mike Epps, Jane Krakowski","After falling head over hooves in love with Giselle, Elliot's road to the altar takes a slight detour when Mr. Weenie is 'kidnapped' by his human owners. A rescue mission starts. Oh, and there's also a group of pampered pets.",2 nominations,https://m.media-amazon.com/images/M/MV5BMTU4OTI5MTU4Nl5BMl5BanBnXkFtZTgwMTQ1ODA4MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",,5.5,"27,082",tt1107365,,,,True,,0,2,0,5.5,,,Comedy_Animation
6800298,Snow Business,,,7.0,['Unknown'],['United States of America'],"['Short Film', 'Family Film', 'Comedy', 'Animation']",America,1953,All Audiences (TP),Friz Freleng,Warren Foster,"Mel Blanc, Bea Benaderet","Sylvester Cat and Tweety Bird are snowbound in a mountain cabin, and though Tweety has lots of bird seed, Sylvester will starve unless he can cook the unsuspecting Tweety. Meanwhile, a starving mouse thinks Sylvester is edible and...",,https://m.media-amazon.com/images/M/MV5BZTc2MmM1MTgtNWRiNi00MDExLWFjMjQtNjcwMjNiYjNjOGM2XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",,7.0,630,tt0046332,,,,True,,0,0,0,7.0,,,Comedy_Animation
19837950,Fortunat,1960-11-16,,121.0,['French Language'],"['France', 'Italy']","['Comedy', 'War film']",Europe,1960,Not Rated,Alex Joffé,"Michel Breitman, Alex Joffé, Pierre Lévy-Corti","Bourvil, Michèle Morgan, Teddy Bilis","During WW2, a posh bourgeois woman ,Juliette,is forced to live under the same room as a crude simple-minded yet kind man.",,https://m.media-amazon.com/images/M/MV5BNGY0NTJhZjAtN2FkMy00NTVlLWE0YzMtNDQ0Y2I0ZmEwNjc3XkEyXkFqcGdeQXVyNjA0Mzc0MzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",,7.1,327,tt0122492,,,,True,,0,0,0,7.1,,,Comedy_War
16643469,Judge Priest,1934,,80.0,['English Language'],['United States of America'],"['Crime Fiction', 'Comedy of manners', 'Black-and-white', 'Drama', 'Comedy', 'Courtroom Drama']",America,1934,All Audiences (TP),John Ford,"Irvin S. Cobb, Dudley Nichols, Lamar Trotti","Will Rogers, Tom Brown, Anita Louise","Judge Priest, a proud Confederate veteran, uses common sense and considerable humanity to dispense justice in a small town in the Post-Bellum Kentucky.",,https://m.media-amazon.com/images/M/MV5BODQ4ODI4NGEtZDg5Mi00Mzg1LTg1YzEtNDY2YTlhNTVkMGIyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",,6.2,"2,582",tt0025335,,,,True,,0,0,0,6.2,8.0,,Comedy_Screwball
7173361,Betty Boop's Crazy Inventions,1933-01-27,,7.0,['English Language'],['United States of America'],"['Short Film', 'Family Film', 'Comedy', 'Animation']",America,1933,Not Rated,"Dave Fleischer, Willard Bowsky",,"Billy Murray, Mae Questel","In a circus tent, Betty, Bimbo and Koko demonstrate some gadgets reminiscent of TV ads; an animated sewing machine gets out of hand.",,https://m.media-amazon.com/images/M/MV5BYjhhZWY0M2EtNjM4ZC00NzdmLTlhYmUtY2I4MjFjYjZlOTk4XkEyXkFqcGdeQXVyNTU2OTQ2Njk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",,6.6,441,tt0023799,,,,True,,0,0,0,6.6,,,Comedy_Animation
885308,Laws of Attraction,2004-04-30,30016165.0,89.0,['English Language'],"['United States of America', 'Ireland', 'United Kingdom', 'Germany']","['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']",Both,2004,Recommended Parental Agreement (AP),Peter Howitt,"Aline Brosh McKenna, Robert Harling","Pierce Brosnan, Julianne Moore, Parker Posey","Amidst a sea of litigation, two New York City divorce lawyers find love.",2 nominations,https://m.media-amazon.com/images/M/MV5BNmQ4MjFiYjktOTYzNy00MTdhLTkzNTktNDFkMThmMTdkMzEzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38.0,5.9,"24,817",tt0323033,,,,True,,0,2,0,5.9,1.8,3.8,Comedy_Screwball
73663,The Cruise,1970,,68.0,['Polish Language'],"['Poland', 'Canada']","['Short Film', 'Comedy', 'Animation']",Both,1970,Not Rated,Marek Piwowski,"Andrzej Barszczynski, Janusz Glowacki, Jerzy Karaszkiewicz","Stanislaw Tym, Jolanta Lothe, Wanda Stanislawska-Lothe",A stowaway on a cruise ship is mistaken for an entertainment director.,,https://m.media-amazon.com/images/M/MV5BMTA0ODAzOTc2MzVeQTJeQWpwZ15BbWU4MDg1Njc1MDEx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",,7.5,"3,768",tt0066289,,,,True,,0,0,0,7.5,,,Comedy_Animation
21918632,The Hangover,2009-06-05,467483912.0,100.0,['English Language'],"['United States of America', 'Germany']","['Screwball comedy', 'Buddy film', 'Comedy', 'Absurdism']",Both,2009,16+,Todd Phillips,"Jon Lucas, Scott Moore","Zach Galifianakis, Bradley Cooper, Justin Bartha","Three buddies wake up from a bachelor party in Las Vegas, with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding.",Nominated for 1 BAFTA Award13 wins & 25 nominations total,https://m.media-amazon.com/images/M/MV5BNDI2MzBhNzgtOWYyOS00NDM2LWE0OGYtOGQ0M2FjMTI2NTllXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73.0,7.7,"864,900",tt1119646,,,,True,,0,25,13,7.7,7.9,7.3,Comedy_Screwball
1950620,Laura Lansing Slept Here,1988,,100.0,['Unknown'],['United States of America'],"['Comedy of manners', 'Comedy', 'Television movie']",America,1988,Not Rated,George Schaefer,James Prideaux,"Katharine Hepburn, Karen Austin, Brenda Forbes","A famous, pampered novelist accepts a bet suggesting that she can't survive one week of living with an average family.",,https://m.media-amazon.com/images/M/MV5BMTc0NDI2NjQ0Nl5BMl5BanBnXkFtZTcwMTExOTAzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",,6.3,256,tt0095502,,,,True,,0,0,0,6.3,,,Comedy_Screwball
447672,"Legally Blonde 2: Red, White & Blonde",2003-07-02,124914842.0,95.0,['English Language'],['United States of America'],"['Romantic comedy', 'Comedy film', 'Comedy of manners', 'Political satire', 'Comedy', 'Political cinema', 'Romance Film', 'Teen']",America,2003,Recommended Parental Agreement (AP),Charles Herman-Wurmfeld,"Amanda Brown, Eve Ahlert, Dennis Drake","Reese Witherspoon, Sally Field, Bob Newhart","Elle Woods heads to Washington, D.C. to join the staff of a Representative in order to pass a bill to ban animal testing.",3 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMTkwNzExMjk0MF5BMl5BanBnXkFtZTcwOTUzNDcyMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,4.8,"74,174",tt0333780,,,,True,,0,5,3,4.8,3.6,4.7,Comedy_Screwball
12260598,Ice Age: Dawn of the Dinosaurs,2009-07-01,886686817.0,94.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Animation', 'Comedy', 'Romance Film', 'Action', 'Family Film', 'Family-Oriented Adventure']",America,2009,Recommended Parental Agreement (AP),"Carlos Saldanha, Michael Thurmeier","Michael Berg, Peter Ackerman, Mike Reiss","Ray Romano, John Leguizamo, Denis Leary","When Sid's attempt to adopt three dinosaur eggs gets him abducted by their real mother to an underground lost world, his friends attempt to rescue him.",3 wins & 13 nominations,https://m.media-amazon.com/images/M/MV5BZWJjZDYwMjgtZDZiMy00YzcyLThjN2YtYjI1ZDQ2ZDJkOTVmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50.0,6.9,"269,325",tt1080016,,,,True,,0,13,3,6.9,4.6,5.0,Comedy_Animation
3562033,Dog Pounded,1954-01-02,,7.0,['English Language'],['United States of America'],"['Short Film', 'Family Film', 'Comedy', 'Animation']",America,1954,All Audiences (TP),Friz Freleng,Warren Foster,Mel Blanc,"Sylvester Cat tries to catch Tweety Bird, who is up in a tree in the middle of the city dog pound.",,https://m.media-amazon.com/images/M/MV5BNjQ2Yzk5ZTItNzFlNS00ZjA4LTk3YjYtMDkxOTNkMzFhODM4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",,7.4,451,tt0046922,,,,True,,0,0,0,7.4,,,Comedy_Animation
28699696,King Klunk,1933-09-04,,9.0,['English Language'],['United States of America'],"['Short Film', 'Comedy', 'Animation']",America,1933,Not Rated,Walter Lantz,"Les Kline, Walter Lantz, Manuel Moreno","Tex Avery, Walter Lantz","Pooch the Pup, his camera, and his girlfriend go to Africa to make a movie of a giant gorilla. Things proceed roughly as in King Kong (1933), though with various comic twists.",,https://m.media-amazon.com/images/M/MV5BMThhODFjMzItODlkMy00ZTg2LTliYjItYzE5OTQxYWQzYzJlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",,6.0,136,tt0142437,,,,True,,0,0,0,6.0,,,Comedy_Animation
3227350,How to Swim,1942,,8.0,['English Language'],['United States of America'],"['Short Film', 'Sports', 'Family Film', 'Comedy', 'Animation']",America,1942,All Audiences (TP),Jack Kinney,"Webb Smith, Ralph Wright","Pinto Colvig, John McLeish","In his attempt to demonstrate swimming, Goofy first has trouble undressing in the small locker room but then manages to showcase diving and swimming techniques.",,https://m.media-amazon.com/images/M/MV5BODNjNmZiYzgtZjA1Zi00OTEwLTlkNTgtNzc0M2NlOTQ5ZTgxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",,7.0,"1,304",tt0034875,,,,True,,0,0,0,7.0,,,Comedy_Animation
8288167,I Love You Again,1940-08-09,,99.0,['English Language'],['United States of America'],"['Romantic comedy', 'Crime Comedy', 'Screwball comedy', 'Drama', 'Comedy', 'Film adaptation', 'Romance Film']",America,1940,Not Rated,W.S. Van Dyke,"Leon Gordon, Maurine Dallas Watkins, Octavus Roy Cohen","William Powell, Myrna Loy, Frank McHugh",Boring businessman Larry Wilson recovers from amnesia and discovers he's really a con man...and loves his soon-to-be-ex wife.,,https://m.media-amazon.com/images/M/MV5BNWZmYTQ4NTYtMWE2MC00MDZiLTg5NWItZjUwNzI3MWFlZDkwXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",,7.4,"3,773",tt0032617,,,,True,,0,0,0,7.4,10.0,,Comedy_Screwball
1446134,Carlton Your Doorman,1980,,30.0,['English Language'],['United States of America'],"['Short Film', 'Comedy', 'Animation']",America,1980,Not Rated,"Charles Swenson, Fred Wolf","Lorenzo Music, Barton Dean, James L. Brooks","Lorenzo Music, Jack Somack, Lucille Meredith","Rhoda's camera-shy doorman gets his own special in which we see his daily habits, including flirting with joggers and making the rounds of local watering holes.",Won 1 Primetime Emmy. 1 win total,https://m.media-amazon.com/images/M/MV5BYWQxYjZhNzctMTQwNy00MjBhLTk1N2EtYTk3NzQxOTIzZGZjXkEyXkFqcGdeQXVyMDIxNTEyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",,7.2,75,tt0302387,,,,True,,0,0,1,7.2,,,Comedy_Animation
3398681,Don't Look Now... We're Being Shot At!,1966,,132.0,"['French Language', 'German Language', 'English Language']","['France', 'United Kingdom']","['Comedy', 'War film']",Europe,1966,All Audiences (TP),Gérard Oury,"Gérard Oury, Danièle Thompson, Marcel Jullian","Bourvil, Louis de Funès, Claudio Brook",Several ordinary Frenchmen go on an epic voyage through the occupied country to the free zone as they help British pilots avoid German captivity.,2 wins,https://m.media-amazon.com/images/M/MV5BNmY5NWY2YTMtMTEyNC00OGI4LThmNzUtN2QwNDM0MTA1N2VjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",,7.9,"20,672",tt0060474,,,,True,,0,0,2,7.9,,,Comedy_War
