Wikipedia_ID,Movie_Name,Release_Date,Box_Office_Revenue,Runtime,Languages,Countries,Genres,Continents,Year,Rated,Director,Writer,Actors,Plot,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,DVD,Production,Website,Response,totalSeasons,Oscar,Nomination_Awards,Win_Awards,Internet_Movie_Database_Rating,Rotten_Tomatoes_Rating,Metacritic_Rating,Comedy_Types
6215998,Matinee,1993,9532895.0,99.0,['English Language'],['United States of America'],"['Parody', 'Period piece', 'Drama', 'Comedy', 'Coming of age', 'Family Film']",America,1993,Recommended Parental Agreement (AP),Joe Dante,"Charles S. Haas, Jerico Stone","John Goodman, Cathy Moriarty, Simon Fenton",The teenage son of a navy sailor newly stationed in Key West gets some excitement with his friends when a small-time film producer comes to town to premiere a kitschy horror film during the Cuban Missile Crisis.,1 win,https://m.media-amazon.com/images/M/MV5BZGE5NzBmMDEtZjI0YS00MThkLTgyMjgtZjJjMzM4ZmYwY2EwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}]",,6.9,"12,743",tt0107529,,,,True,,0,0,1,6.9,9.3,,Comedy_Teen
5109530,Beverly Hills Brats,1989,192561.0,82.0,['English Language'],['United States of America'],"['Parody', 'Satire', 'Comedy', 'Teen']",America,1989,Recommended Parental Agreement (AP),Jim Sotos,"Terry Moore, Jerry Rivers, Linda Silverthorn","Peter Billingsley, Martin Sheen, Burt Young",A rich young boy arranges to be kidnapped so he'll get more attention from his parents.,,https://m.media-amazon.com/images/M/MV5BYTAyYTVmZTYtZjY4Yy00ZWVmLWFmMzMtM2FlNjQ5YzRlODdjXkEyXkFqcGdeQXVyMjAxMjEzNzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]",,3.7,372,tt0096918,,,,True,,0,0,0,3.7,,,Comedy_Teen
25202209,Life Begins for Andy Hardy,1941,,100.0,['English Language'],['United States of America'],"['Drama', 'Coming of age', 'Comedy', 'Workplace Comedy']",America,1941,All Audiences (TP),George B. Seitz,"Agnes Christine Johnston, Aurania Rouverol, Carey Wilson","Lewis Stone, Mickey Rooney, Judy Garland","Hoping his son will attend his alma mater, Judge Hardy agrees to let Andy look for work in New York for the summer before committing to start college. In the big city, Andy is confronted with the harsh realities of life and love.",,https://m.media-amazon.com/images/M/MV5BMzViNTEzMTctMGJkZS00NmMwLWJlM2EtMjFkOTJlNDE0YTYwXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",,6.7,950,tt0033832,,,,True,,0,0,0,6.7,,,Comedy_Teen
1720492,The Squid and the Whale,2005-01,11098131.0,88.0,['English Language'],['United States of America'],"['Drama', 'Family Drama', 'Coming of age', 'Comedy']",America,2005,16+,Noah Baumbach,Noah Baumbach,"Owen Kline, Jeff Daniels, Laura Linney",Follows two young boys dealing with their parents' divorce in Brooklyn in the 1980s.,Nominated for 1 Oscar. 23 wins & 49 nominations total,https://m.media-amazon.com/images/M/MV5BNmRkNmRiMDQtOWJmZS00OWQ0LThlZDQtNDRkYmEzMjQyZGZjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82.0,7.3,"91,538",tt0367089,,,,True,,0,49,23,7.3,9.2,8.2,Comedy_Teen
1353441,Gregory's Girl,1981,7710.0,91.0,['English Language'],"['United Kingdom', 'Scotland']","['Romantic comedy', 'Indie', 'Comedy-drama', 'Coming of age', 'Comedy', 'Romance Film', 'Teen']",Europe,1980,Recommended Parental Agreement (AP),Bill Forsyth,Bill Forsyth,"John Gordon Sinclair, Dee Hepburn, Jake D'Arcy",Gregory is a normal teen who is infatuated with a classmate. He must work to win her affection.,Won 1 BAFTA Award2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BNDI3MTU1MTc2OV5BMl5BanBnXkFtZTcwODQ0Mjk3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}]",,7.1,"9,597",tt0082477,,,,True,,0,3,2,7.1,9.6,,Comedy_Teen
11876523,Extreme Movie,2008-12-05,54822.0,76.0,['English Language'],['United States of America'],"['Parody', 'Sex comedy', 'Comedy', 'Teen']",America,2008,16+,"Adam Jay Epstein, Andrew Jacobson","Adam Jay Epstein, Andrew Jacobson, Will Forte","Frankie Muniz, Michael Cera, Ashley Schneider",A sketch-comedy movie about the joys and embarrassments of teen sex. But mostly the embarrassments.,,https://m.media-amazon.com/images/M/MV5BMDNkZjYxZjYtNjZiNC00MzQyLTk3YzgtZDc1MTMzMTdjNDliXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]",,3.7,"11,667",tt0806147,,,,True,,0,0,0,3.7,,,Comedy_Teen
600351,Scream 3,2000-02-03,161834276.0,117.0,['English Language'],['United States of America'],"['Thriller', 'Parody', 'Horror', 'Indie', 'Mystery', 'Comedy', 'Slasher', 'Teen']",America,2000,16+,Wes Craven,"Kevin Williamson, Ehren Kruger","David Arquette, Neve Campbell, Courteney Cox","While Sidney and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them.",6 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMzc4MThjNDItNWIzYy00NjA5LWExMTAtNjAzZGQwZTViN2ZiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,5.7,"168,775",tt0134084,,,,True,,0,5,6,5.7,4.0,5.6,Comedy_Teen
23438736,Easy A,2010-09-16,74952305.0,93.0,['English Language'],['United States of America'],"['Romantic comedy', 'Black comedy', 'Romance Film', 'Comedy', 'Teen']",America,2010,Recommended Parental Agreement (AP),Will Gluck,Bert V. Royal,"Emma Stone, Amanda Bynes, Penn Badgley","When Olive lies to her best friend about losing her virginity to one of the college boys, a girl overhears their conversation. Soon, her story spreads across the entire school like wildfire.",9 wins & 22 nominations,https://m.media-amazon.com/images/M/MV5BMjE1MzU1Mjg1OF5BMl5BanBnXkFtZTcwNDc3NDQ2Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,7.0,"425,050",tt1282140,,,,True,,0,22,9,7.0,8.5,7.2,Comedy_Teen
19932198,Accidents Happen,2010-08-14,,92.0,['English Language'],"['Australia', 'United Kingdom', 'New Zealand']","['Indie', 'World cinema', 'Comedy-drama', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Black comedy']",Europe,2009,16+,Andrew Lancaster,Brian Carbee,"Geena Davis, Harrison Sloan Gilbertson, Harry Cook","Billy, his parents, siblings and neighbors have their fair share of accidents in 1974 and 1982. Boys will be boys.",2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BYWI2MDdhOTMtZTI3OS00MDM0LTk2MzMtZjEzYjE2NjY3OTllXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",,6.0,"2,811",tt1119123,,,,True,,0,2,2,6.0,6.0,,Comedy_Teen
23614710,Despicable Me,2010-06-20,543113985.0,93.0,['English Language'],['United States of America'],"['Crime Fiction', 'Adventure', 'Superhero movie', 'Computer Animation', ""Children's/Family"", 'Superhero', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",America,2010,Recommended Parental Agreement (AP),"Pierre Coffin, Chris Renaud","Cinco Paul, Ken Daurio, Sergio Pablos","Steve Carell, Jason Segel, Russell Brand","Gru, a criminal mastermind, adopts three orphans as pawns to carry out the biggest heist in history. His life takes an unexpected turn when the little girls see the evildoer as their potential father.",Nominated for 1 BAFTA Award3 wins & 41 nominations total,https://m.media-amazon.com/images/M/MV5BMTY3NjY0MTQ0Nl5BMl5BanBnXkFtZTcwMzQ2MTc0Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,7.6,"596,924",tt1323594,,,,True,,0,41,3,7.6,8.0,7.2,Comedy_Superhero
7648342,Swarm of the Snakehead,2006,,98.0,['English Language'],['United States of America'],"['Horror', 'Comedy', 'Teen']",America,2006,Not Rated,"Frank Lama, Joel Denning",Seth Hurwitz,"Jamie Linck O'Brien, Lisa Burdette, Maggie Denning",A dysfunctional family vacations on Maryland shore during a deadly attack of intelligent snakehead fish.,,https://m.media-amazon.com/images/M/MV5BMTYwNzE2NjIzMl5BMl5BanBnXkFtZTcwMTEyMDMzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.4/10'}]",,3.4,198,tt0390528,,,,True,,0,0,0,3.4,,,Comedy_Teen
5558022,Keeping Up with the Steins,2006-05-12,4409373.0,99.0,"['Hebrew Language', 'English Language']",['United States of America'],"['Parody', 'Domestic Comedy', 'Coming of age', 'Comedy', 'Indie']",America,2006,Recommended Parental Agreement (AP),Scott Marshall,Mark Zakarin,"Jeremy Piven, Garry Marshall, Daryl Sabara",A 13-year-old boy uses his upcoming bar mitzvah to reconcile the strained relationship between his father and grandfather.,2 nominations,https://m.media-amazon.com/images/M/MV5BMTQ3NjAyNDQxMV5BMl5BanBnXkFtZTYwNTAzMTQ3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,5.4,"3,330",tt0415949,,,,True,,0,2,0,5.4,3.6,5.7,Comedy_Teen
3866200,The Guyver,1991-03-18,,92.0,['English Language'],"['United States of America', 'Japan']","['Science Fiction', 'Horror', 'Adventure', 'Superhero movie', 'Sci-Fi Horror', 'Action/Adventure', 'Martial Arts Film', 'Comedy', 'Japanese Movies', 'Action']",America,1991,Recommended Parental Agreement (AP),"Screaming Mad George, Steve Wang","Jon Purdy, Yoshiki Takaya","Greg Joung Paik, Jimmie 'JJ' Walker, Peter Spellos","Young man merges with mechanical device, becoming cyborg superhero. Strange creatures emerge, seeking to reclaim device. He uncovers plot to genetically engineer monstrous creatures.",1 nomination,https://m.media-amazon.com/images/M/MV5BNGE1OWQ3NjUtNjZlZi00NWE5LThiZDMtZTk0NjA4MjJjNjZjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",,4.9,"6,186",tt0101988,,,,True,,0,1,0,4.9,3.3,,Comedy_Superhero
14773952,Lone Star State of Mind,2002,,88.0,['English Language'],['United States of America'],"['Romantic comedy', 'Action/Adventure', 'Action', 'Comedy', 'Teen']",America,2002,Recommended Parental Agreement (AP),David Semel,Trevor Munson,"Joshua Jackson, Jaime King, Matthew Davis","A young Texas mechanic tries to save a dim-witted relative from the mob. There's also something about the murderer of the mechanic's father, who's been in prison for 20 years, thanks to his testimony as a child.",,https://m.media-amazon.com/images/M/MV5BMTQ5OTM2NDE1NF5BMl5BanBnXkFtZTgwNTU1NTgwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",,6.0,"3,276",tt0269483,,,,True,,0,0,0,6.0,,,Comedy_Teen
16596475,The Boat That Rocked,2009,36348784.0,135.0,['English Language'],"['United States of America', 'France', 'United Kingdom', 'Germany']","['Political cinema', 'Music', 'Romance Film', 'Drama', 'Comedy']",Both,2009,16+,Richard Curtis,Richard Curtis,"Philip Seymour Hoffman, Bill Nighy, Nick Frost","A band of rogue DJs that captivated Britain, playing the music that defined a generation and standing up to a government that wanted classical music, and nothing else, on the airwaves.",2 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BMTMzMjYzMTMyM15BMl5BanBnXkFtZTcwOTk5NDA5Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58.0,7.3,"117,183",tt1131729,,,,True,,0,9,2,7.3,6.0,5.8,Comedy_Political
1069758,The Toy,1982-12-10,47118057.0,102.0,"['German Language', 'English Language']",['United States of America'],"['Coming of age', 'Family Film', 'Buddy film', 'Comedy', 'Slapstick']",America,1982,Recommended Parental Agreement (AP),Richard Donner,"Francis Veber, Carol Sobieski","Richard Pryor, Jackie Gleason, Ned Beatty",An underemployed reporter finds himself literally purchased as a toy for a rich spoiled brat.,1 win,https://m.media-amazon.com/images/M/MV5BNDMwZTg1ODItOWU3ZC00MDY5LWJiNWEtMDM3Mjg4OWViOGQ0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '3%'}, {'Source': 'Metacritic', 'Value': '16/100'}]",16.0,5.8,"14,767",tt0084809,,,,True,,0,0,1,5.8,0.3,1.6,Comedy_Teen
401152,The Great McGinty,1940-08-15,,83.0,['English Language'],['United States of America'],"['Screwball comedy', 'Black-and-white', 'Political satire', 'Satire', 'Comedy', 'Political cinema']",America,1940,All Audiences (TP),Preston Sturges,Preston Sturges,"Brian Donlevy, Muriel Angelus, Akim Tamiroff","Dan McGinty has great success in his chosen field of crooked politics, but he endangers it all in one crazy moment of honesty.",Won 1 Oscar. 1 win total,https://m.media-amazon.com/images/M/MV5BOTUzMWM3ZjgtN2M3Yi00YzBmLWE1ZDktZWMxMmNjNmY0NTYzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",,7.2,"4,559",tt0032554,,,,True,,1,0,1,7.2,10.0,,Comedy_Political
24709429,Neil's Party,2005,,116.0,['Unknown'],['United Kingdom'],"['Comedy', 'Teen']",Europe,2006,Not Rated,Stephen Pidgeon,"Stephen Pidgeon, Phil Lott, Kevin Markwick","Andrew Casey, Lauren Bigby, Sarah Canon",Four British buddies agree to arrange a home-alone party as the ultimate solution to their problems with the opposite sex.,,https://m.media-amazon.com/images/M/MV5BMTAwMzYxMDY4NTBeQTJeQWpwZ15BbWU3MDkwODY4MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",,4.9,364,tt0328179,,,,True,,0,0,0,4.9,,,Comedy_Teen
32714039,Starbuck,2011-07-27,529905.0,109.0,"['French Language', 'English Language', 'Spanish Language']",['Canada'],"['Coming of age', 'Comedy']",America,2011,16+,Ken Scott,"Ken Scott, Martin Petit","Patrick Huard, Julie Le Breton, Antoine Bertrand","As his lover announces her pregnancy, a fortysomething slacker receives other life-changing news: 142 people, all of them the result of artificial insemination, have filed a class action lawsuit against him, their biological father.",12 wins & 16 nominations,https://m.media-amazon.com/images/M/MV5BMjMyMDczMzU1OV5BMl5BanBnXkFtZTcwMzMwNzk1OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,7.2,"17,129",tt1756750,,,,True,,0,16,12,7.2,6.5,4.9,Comedy_Teen
1039322,Black Sheep,1996-02-02,32417995.0,86.0,['English Language'],['United States of America'],"['Political cinema', 'Buddy film', 'Comedy', 'Slapstick']",America,1996,Recommended Parental Agreement (AP),Penelope Spheeris,Fred Wolf,"Chris Farley, David Spade, Tim Matheson",A gubernatorial candidate hires a wormy special assistant whose only job is to make sure the candidate's well-meaning but incompetent brother doesn't ruin the election.,,https://m.media-amazon.com/images/M/MV5BOTYyMWE0MDUtMjkwZi00ZDNiLTg0MjUtZWQ5ZjMxNzA1N2ZjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34.0,6.2,"44,206",tt0115697,,,,True,,0,0,0,6.2,3.0,3.4,Comedy_Political
25194677,First Lady,1937-12-04,,83.0,['English Language'],['United States of America'],"['Political satire', 'Satire', 'Comedy']",America,1937,All Audiences (TP),Stanley Logan,"Rowland Leigh, George S. Kaufman, Katharine Dayton","Kay Francis, Preston Foster, Anita Louise",As presidential election time approaches in Washington it is the women behind the scenes who seem to be making the decisions.,,https://m.media-amazon.com/images/M/MV5BNTBkNzJiZDUtYTU5Ni00NjNiLTg4NTYtMGQ3MTYzNDY3ZGY1XkEyXkFqcGdeQXVyNTY4NjI2OTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",,6.2,508,tt0028874,,,,True,,0,0,0,6.2,,,Comedy_Political
5614173,Our Lips Are Sealed,2000-11-21,,90.0,['English Language'],['United States of America'],"['Thriller', 'Adventure', 'Chase Movie', ""Children's/Family"", 'Comedy Thriller', 'Comedy', 'Family Film', 'Teen']",America,2000,All Audiences (TP),Craig Shapiro,"Elizabeth Kruger, Craig Shapiro","Ashley Olsen, Mary-Kate Olsen, Jim Meskimen","A family is relocated by FBI after the twin sisters stop a diamond thief with ketchup. They are blabbermouths so, as last chance, they end up in in Sydney, Australia. 2 mobsters are sent there for them and the hidden diamond.",,https://m.media-amazon.com/images/M/MV5BYjU1YjNkNTktMTBlMS00MGZkLTkzMzAtMDE4YjMxZTdjNmFmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",,5.1,"5,234",tt0270560,,,,True,,0,0,0,5.1,,,Comedy_Teen
2088328,Teachers,1984,27536746.0,107.0,['English Language'],['United States of America'],"['Drama', 'Comedy-drama', 'Coming of age', 'Comedy']",America,1984,16+,Arthur Hiller,W.R. McKinney,"Nick Nolte, JoBeth Williams, Judd Hirsch",A well meaning but burned-out high school teacher tries to maintain order against the backdrop of a pending lawsuit against his school district when it comes to light they gave a diploma to an illiterate student.,,https://m.media-amazon.com/images/M/MV5BNTdiMjA4NGItMTdmMC00OWFhLWIzMTctNmY0MzIyYjk2ZTgyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39.0,6.1,"4,757",tt0088242,,,,True,,0,0,0,6.1,6.1,3.9,Comedy_Teen
5240530,The Hotel New Hampshire,1984-03-09,5142858.0,109.0,['English Language'],"['United States of America', 'Canada', 'United Kingdom']","['LGBT', 'Family Drama', 'Comedy-drama', 'Coming of age', 'Comedy', 'Black comedy']",Both,1984,16+,Tony Richardson,"John Irving, Tony Richardson","Rob Lowe, Jodie Foster, Paul McCrane","A New Englander and his odd family run a hotel in Vienna, as unexpected events change their lives forever.",1 win,https://m.media-amazon.com/images/M/MV5BYjY2Y2VlOTctODFmOC00NTg4LTk2OGYtNDEzMDkzNWRlMDY4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,5.9,"9,350",tt0087428,,,,True,,0,0,1,5.9,7.1,3.6,Comedy_Teen
2600144,Idiocracy,2006-09-01,495303.0,87.0,['English Language'],['United States of America'],"['Parody', 'Thriller', 'Science Fiction', 'Indie', 'Cult', 'Satire', 'Comedy', 'Political cinema', 'Black comedy', 'Time travel', 'Dystopia', 'Adventure']",America,2006,16+,Mike Judge,"Mike Judge, Etan Cohen","Luke Wilson, Maya Rudolph, Dax Shepard","Corporal Joe Bauers, a decidedly average American, is selected for a top-secret hibernation program but is forgotten and left to awaken to a future so incredibly moronic that he's easily the most intelligent person alive.",1 nomination,https://m.media-amazon.com/images/M/MV5BNmNhN2NiOGUtOGM0Yy00ZjA3LTljNjAtNGZjZDZlNzdlZDcxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66.0,6.5,"190,705",tt0387808,,,,True,,0,1,0,6.5,7.1,6.6,Comedy_Political
8499221,Jackboots on Whitehall,2010,,91.0,['English Language'],['United Kingdom'],"['Parody', 'Animation', 'Action/Adventure', 'Satire', 'Comedy', 'War film', 'Political cinema', 'Action']",Europe,2010,Not Rated,"Edward McHenry, Rory McHenry","Edward McHenry, Rory McHenry","Hugh Fraser, Alexander Armstrong, Rory McHenry",A satirical alternative history of World War II where the Nazis seize London and England must band together to prevent a full-on invasion.,1 nomination,https://m.media-amazon.com/images/M/MV5BZmU3NjdmOTgtMmEwNC00OGRjLTg0MDEtZmNiYjA1MDMyNjY1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}]",,5.3,"1,484",tt0915463,,,,True,,0,1,0,5.3,4.4,,Comedy_Political
12045578,Making the Grade,1984-05-18,4561346.0,105.0,['English Language'],['United States of America'],"['Sports', 'Romance Film', 'Coming of age', 'Comedy']",America,1984,16+,Dorian Walker,"Gene Quintano, Charles Gale, David Thollander","Judd Nelson, Jonna Lee, Gordon Jump","A spoiled rich young man hires a young hustler, who lives in a broken car and owes money to a dicey loan shark, to take his place in his elite prep school and graduate for him.",,https://m.media-amazon.com/images/M/MV5BNTY4YTA5ZjktZjEwNi00ZWVhLWFjNGMtM2VjMzA1NmNjZWJiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",,5.6,"1,674",tt0087666,,,,True,,0,0,0,5.6,,,Comedy_Teen
14545761,17 Again,2009-03-11,136267476.0,105.0,['English Language'],['United States of America'],"['Romantic comedy', 'Coming of age', 'Fantasy', 'Comedy', 'Drama', 'Romance Film', 'Fantasy Comedy', 'Teen']",America,2009,Recommended Parental Agreement (AP),Burr Steers,Jason Filardi,"Zac Efron, Matthew Perry, Leslie Mann",Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.,3 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMjA2NTI1Mzg3N15BMl5BanBnXkFtZTcwMjYwNjAzMg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,6.4,"220,009",tt0974661,,,,True,,0,5,3,6.4,5.8,4.8,Comedy_Teen
2298338,Welcome to the Dollhouse,1995-09-10,4569019.0,87.0,['English Language'],['United States of America'],"['Indie', 'Cult', 'Coming of age', 'Comedy', 'Drama', 'Black comedy', 'Domestic Comedy']",America,1995,16+,Todd Solondz,Todd Solondz,"Heather Matarazzo, Christina Brucato, Victoria Davis","An awkward seventh-grader struggles to cope with inattentive parents, snobbish class-mates, a smart older brother, an attractive younger sister and her own insecurities in suburban New Jersey.",4 wins & 17 nominations,https://m.media-amazon.com/images/M/MV5BZGI1ZGIzYjctMDAxZC00ZGVlLWI0NGYtMjM0MWM3MTkzYzE2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83.0,7.4,"37,910",tt0114906,,,,True,,0,17,4,7.4,9.3,8.3,Comedy_Teen
28696280,Lemonade Mouth,2011-04-15,,106.0,['English Language'],['United States of America'],"['Television movie', 'Musical', ""Children's"", 'Comedy', 'Music', 'Family Film', 'Teen']",America,2011,Recommended Parental Agreement (AP),Patricia Riggen,"April Blair, Mark Peter Hughes","Bridgit Mendler, Adam Hicks, Hayley Kiyoko","Five high school kids, Olivia, Wendall, Stella, Charlie, and Mo, meet in detention and start a band based on the lemonade vending machine outside the detention room.",2 nominations,https://m.media-amazon.com/images/M/MV5BMDg4YmFiMzctMWU5Yi00YzM0LWEzNmItNjVmMTVjNDNhODI0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",,6.9,"21,154",tt1648204,,,,True,,0,2,0,6.9,8.0,,Comedy_Teen
2421467,Radio Days,1987-01-30,14792779.0,88.0,['English Language'],['United States of America'],"['Ensemble Film', 'Indie', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Domestic Comedy']",America,1987,Recommended Parental Agreement (AP),Woody Allen,Woody Allen,"Mia Farrow, Dianne Wiest, Mike Starr",A nostalgic look at radio's golden age focusing on one ordinary family and the various performers in the medium.,Nominated for 2 Oscars. 3 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BMTYwNDg1NDYzOF5BMl5BanBnXkFtZTcwMDIwMzg4NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74.0,7.4,"36,858",tt0093818,,,,True,,0,10,3,7.4,9.3,7.4,Comedy_Teen
4451206,The Hillz,2004,,90.0,['English Language'],['United States of America'],"['Crime Fiction', 'Comedy-drama', 'Action/Adventure', 'Coming of age', 'Comedy', 'Drama', 'Black comedy', 'Action', 'Teen']",America,2004,16+,Saran Barnun,Saran Barnun,"Rene Heger, Jesse Woodrow, Paris Hilton, Jason Shaw",A promising college athlete takes a turn for the worse when he hooks up with old highschool friends during his summer break.,,https://m.media-amazon.com/images/M/MV5BMTI2Mjk5NjE3M15BMl5BanBnXkFtZTcwNDE3NDYyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '2.8/10'}]",,2.8,"6,140",tt0343788,,,,True,,0,0,0,2.8,,,Comedy_Teen
2489108,Lawn Dogs,1997-11-21,106404.0,100.0,['English Language'],"['United States of America', 'United Kingdom']","['Indie', 'Family Drama', 'Childhood Drama', 'Drama', 'Comedy', 'Coming of age']",Both,1997,16+,John Duigan,Naomi Wallace,"Sam Rockwell, Kathleen Quinlan, Mischa Barton","When Devon, a 10-year-old girl, forges a friendship with Trent, a 21-year-old outsider who mows the neighborhood lawns, things suddenly get very complicated and private.",7 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BZGEyMDA2ZDMtYzFkNi00YjMyLWIwODEtODNiNmU5N2IyMzk4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}]",,7.4,"8,742",tt0119506,,,,True,,0,4,7,7.4,7.2,,Comedy_Teen
