Wikipedia_ID,Movie_Name,Release_Date,Box_Office_Revenue,Runtime,Languages,Countries,Genres,Continents,Year,Rated,Director,Writer,Actors,Plot,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,DVD,Production,Website,Response,totalSeasons,Oscar,Nomination_Awards,Win_Awards,Internet_Movie_Database_Rating,Rotten_Tomatoes_Rating,Metacritic_Rating,Comedy_Types
3398681,Don't Look Now... We're Being Shot At!,1966,,132.0,"['French Language', 'German Language', 'English Language']","['France', 'United Kingdom']","['Comedy', 'War film']",Europe,1966,All Audiences (TP),Gérard Oury,"Gérard Oury, Danièle Thompson, Marcel Jullian","Bourvil, Louis de Funès, Claudio Brook",Several ordinary Frenchmen go on an epic voyage through the occupied country to the free zone as they help British pilots avoid German captivity.,2 wins,https://m.media-amazon.com/images/M/MV5BNmY5NWY2YTMtMTEyNC00OGI4LThmNzUtN2QwNDM0MTA1N2VjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",,7.9,"20,672",tt0060474,,,,True,,0,0,2,7.9,,,Comedy_War
1329088,1941,1979-12-14,31755742.0,146.0,"['Japanese Language', 'German Language', 'English Language']",['United States of America'],"['Parody', 'Screwball comedy', 'Action Comedy', 'Action/Adventure', 'Period piece', 'Satire', 'Comedy', 'War film', 'Action', 'Airplanes and airports']",America,1979,Recommended Parental Agreement (AP),Steven Spielberg,"Robert Zemeckis, Bob Gale, John Milius","John Belushi, Dan Aykroyd, Treat Williams",Hysterical Californians prepare for a Japanese invasion in the days after Pearl Harbor.,Nominated for 3 Oscars. 6 nominations total,https://m.media-amazon.com/images/M/MV5BMzMzOTg0YTAtZTAxYy00MGFjLThmNDktZWQ4MjU2ZGYyYzBhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34.0,5.8,"36,795",tt0078723,,,,True,,0,6,0,5.8,3.9,3.4,Comedy_War
20528646,Le rose del deserto,2006-12-01,,102.0,['Italian Language'],['Italy'],"['Comedy', 'War film']",Europe,2006,Not Rated,Mario Monicelli,"Alessandro Bencivenni, Mario Monicelli, Domenico Saverni","Michele Placido, Giorgio Pasotti, Alessandro Haber","A sanitary battalion of the Italian army is sent to Sorman Oasis in Libya during the African campaign in 1940. Soon, an Italian missionary living nearby succeeds in transforming the occupation by the Italian army into a kind of hu...",3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BMWNhOTBkNTItOWUxMy00NGM5LWE3ZTgtNmVhMjUyMDQ2N2YyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",,6.5,452,tt0470082,,,,True,,0,3,3,6.5,,,Comedy_War
10036055,Hydrozagadka,1971-04-30,,70.0,['Polish Language'],['Poland'],"['Comedy', 'Superhero movie']",Europe,1971,Not Rated,Andrzej Kondratiuk,"Andrzej Bonarski, Andrzej Kondratiuk","Roman Klosowski, Zdzislaw Maklakiewicz, Wieslaw Michnikowski",Warsaw is mysteriously running out of water during the summer heat wave. This mystery can only be solved by a Polish superhero whose name is As.,,https://m.media-amazon.com/images/M/MV5BMGQxYzdlM2EtYzdiMC00ZmU2LTg0ZjQtMmFhNGQzODQ2YTg0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",,7.1,"1,395",tt0172577,,,,True,,0,0,0,7.1,,,Comedy_Superhero
15876371,La vaquilla,1985-03-06,,122.0,['Spanish Language'],['Spain'],"['Comedy', 'War film']",Europe,1985,Not Rated,Luis García Berlanga,"Rafael Azcona, Luis García Berlanga","Alfredo Landa, Guillermo Montesinos, Santiago Ramos","A platoon of mismatched soldiers crosses the front-line to steal the bull that the enemy is to fight on the village's patron-saint's day. In addition to ruining the nationals' celebration, they want to butcher the animal to feed t...",1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BNTU1ZDJiNWQtZGZhZC00YzQ3LTlkNzMtYjNlOTRkYmQ0YWY3XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",,7.5,"2,056",tt0090250,,,,True,,0,1,1,7.5,,,Comedy_War
11771485,12:08 East of Bucharest,2007,91881.0,89.0,['Romanian Language'],['Romania'],"['Media Satire', 'World cinema', 'Political satire', 'Satire', 'Drama', 'Comedy', 'Political cinema', 'Music']",Europe,2006,Not Rated,Corneliu Porumboiu,Corneliu Porumboiu,"Mircea Andreescu, Teodor Corban, Ion Sapdaru",A local talk show host organizes an alcoholic professor and a pensioner known for playing Santa Claus to decide whether there was ever a revolution in their town Vaslui.,12 wins & 13 nominations,https://m.media-amazon.com/images/M/MV5BNzVjOGVmMTMtMWRjNy00Yjk1LTllMWYtMzZlODllZTQ5MDQ5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77.0,7.3,"8,206",tt0809407,,,,True,,0,13,12,7.3,9.6,7.7,Comedy_Political
9382558,To the Shores of Tripoli,1941,2000000.0,86.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Comedy', 'War film']",America,1942,Not Rated,H. Bruce Humberstone,"Lamar Trotti, Steve Fisher","John Payne, Maureen O'Hara, Randolph Scott",Life at the Marine Training Base in San Diego on the eve of the Japanese attack on Pearl Harbor.,Nominated for 1 Oscar. 1 nomination total,https://m.media-amazon.com/images/M/MV5BYmNkOTI5ZDYtMzUxOS00Mzg2LWEzZDAtZmFlZTQ2MmQ3N2Q5XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",,6.0,968,tt0035447,16 Apr 2001,,,True,,0,1,0,6.0,,,Comedy_War
689969,Election,1999-04-23,14902041.0,103.0,"['English Language', 'Spanish Language']",['United States of America'],"['Indie', 'Satire', 'Drama', 'Comedy', 'Political cinema', 'Black comedy']",America,1999,16+,Alexander Payne,"Tom Perrotta, Alexander Payne, Jim Taylor","Matthew Broderick, Reese Witherspoon, Loren Nelson",A high school teacher meets his match in an over-achieving student politician.,Nominated for 1 Oscar. 16 wins & 34 nominations total,https://m.media-amazon.com/images/M/MV5BMTVmMWJiMTgtNmNmMS00NmI2LTgxZTAtNjdhODE2NTBlYTAyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83.0,7.2,"106,762",tt0126886,,,,True,,0,34,16,7.2,9.2,8.3,Comedy_Political
6069135,The Tiger and the Snow,2005,10167.0,113.0,['Italian Language'],"['United States of America', 'Italy']","['Romantic comedy', 'World cinema', 'Comedy-drama', 'Drama', 'Comedy', 'War film', 'Romantic drama', 'Romance Film']",Both,2005,Not Rated,Roberto Benigni,"Roberto Benigni, Vincenzo Cerami","Roberto Benigni, Jean Reno, Nicoletta Braschi",A love-struck Italian poet is stuck in Iraq at the onset of an American invasion.,5 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BMjUyNjRiYjctYzdlZS00ODczLTgyODAtNGI4ZWFjYmY5ZTQ1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22.0,7.0,"14,503",tt0419198,,,,True,,0,10,5,7.0,2.0,2.2,Comedy_War
20929541,In the Loop,2009-01-22,2388804.0,106.0,['English Language'],['United Kingdom'],"['Political cinema', 'Black comedy', 'Political satire', 'Comedy']",Europe,2009,Not Rated,Armando Iannucci,"Jesse Armstrong, Simon Blackwell, Armando Iannucci","Tom Hollander, Peter Capaldi, James Gandolfini",A political satire about a group of skeptical American and British operatives attempting to prevent a war between two countries.,Nominated for 1 Oscar. 16 wins & 43 nominations total,https://m.media-amazon.com/images/M/MV5BMTU2NzQxNzA1OF5BMl5BanBnXkFtZTcwNzQ0NDk0Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83.0,7.4,"62,209",tt1226774,,,,True,,0,43,16,7.4,9.4,8.3,Comedy_Political
6810529,The Rise and Rise of Michael Rimmer,1970-11-12,,94.0,['English Language'],['United Kingdom'],"['Media Satire', 'Political satire', 'Satire', 'Comedy']",Europe,1970,16+,Kevin Billington,"Peter Cook, John Cleese, Graham Chapman","Ann Beach, Desmond Walter-Ellis, Peter Cook","Fresh-faced young Michael Rimmer worms his way into an opinion poll company and is soon running the place. He uses this as a springboard to get into politics, and in the mini-skirted, flared-trousered world of 1970 Britain, he sta...",,https://m.media-amazon.com/images/M/MV5BMjE5ODM3NTg1NF5BMl5BanBnXkFtZTcwOTE4MTcwMg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",,6.9,730,tt0066302,,,,True,,0,0,0,6.9,,,Comedy_Political
679577,Canadian Bacon,1995-02,178104.0,91.0,['English Language'],['United States of America'],"['Parody', 'Screwball comedy', 'Political satire', 'Satire', 'Comedy', 'Political cinema', 'Action']",America,1995,Recommended Parental Agreement (AP),Michael Moore,Michael Moore,"John Candy, Alan Alda, Rhea Perlman","The U.S. President, low in the opinion polls, gets talked into raising his popularity by trying to start a cold war against Canada.",,https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}]",,5.9,"18,162",tt0109370,,,,True,,0,0,0,5.9,1.7,,Comedy_Political
903776,Death of a President,2006-09-10,869352.0,90.0,"['Arabic Language', 'English Language']",['United Kingdom'],"['Crime Fiction', 'Thriller', 'Parody', 'Mockumentary', 'Mystery', 'Drama', 'Comedy', 'Political cinema', 'Political drama']",Europe,2006,16+,Gabriel Range,"Gabriel Range, Simon Finch, Angeli Macfarlane","Hend Ayoub, Becky Ann Baker, George W. Bush","Years after the assassination of President George W. Bush in Chicago, an investigative documentary examines that as-yet-unsolved crime.",Nominated for 1 BAFTA Award6 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BZmU2NDMzODQtZTBjZS00ZDllLWIzNGItMjUyYTZmYjU4ZDY0XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,6.3,"7,049",tt0853096,,,,True,,0,1,6,6.3,4.0,4.9,Comedy_Political
2149218,Swept Away,1974-12-18,598645.0,116.0,['Italian Language'],['Italy'],"['Romantic comedy', 'Adventure', 'World cinema', 'Drama', 'Comedy', 'Political cinema', 'Romantic drama', 'Romance Film', 'Political drama']",Europe,2002,16+,Guy Ritchie,"Guy Ritchie, Lina Wertmüller","Madonna, Adriano Giannini, Bruce Greenwood",A snooty socialite is stranded on a Mediterranean island with a communist sailor.,8 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BZGViNzk3OGUtNzc5Ny00YTIwLWE0MTAtOTM1N2IyMzMwNTNjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18.0,3.6,"18,107",tt0291502,,,,True,,0,8,8,3.6,0.6,1.8,Comedy_Political
8408103,Dumb Patrol,1964-01-18,,7.0,['English Language'],['United States of America'],"['Short Film', 'Family Film', 'Animation', 'Comedy', 'War film']",America,1964,All Audiences (TP),Gerry Chiniquy,John W. Dunn,Mel Blanc,Biplane battles over France in World War I between Bugs and Baron (Yosemite) Sam Von Shamm.,,https://m.media-amazon.com/images/M/MV5BYjQ2ZTg4ZmYtODQyOS00NmI3LTgwZmEtNGJhYjU1OTQ5NDg0XkEyXkFqcGdeQXVyNTA4NzExMDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",,6.2,314,tt0058046,,,,True,,0,0,0,6.2,,,Comedy_War
1822077,"Hi, Mom!",1970-04-27,,87.0,['English Language'],['United States of America'],"['Parody', 'Media Satire', 'Political satire', 'Satire', 'Comedy', 'Political cinema', 'Black comedy']",America,1970,16+,Brian De Palma,"Brian De Palma, Charles Hirsch","Robert De Niro, Allen Garfield, Lara Parker","A Vietnam vet moves into an apartment and peers through other people's windows across the street, meets one of the women, and discovers Black theater.",,https://m.media-amazon.com/images/M/MV5BMGZjZDA2MTQtYjEzMC00OGJhLTg1OWItMGNhM2E2MTkxMTgyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]",,6.1,"6,039",tt0065836,,,,True,,0,0,0,6.1,7.3,,Comedy_Political
2571294,Closely Watched Trains,1967,,93.0,"['Czech Language', 'German Language']","['Czechoslovakia', 'Czech Republic']","['World cinema', 'Comedy-drama', 'Coming of age', 'Comedy', 'War film', 'Drama', 'Czechoslovak New Wave']",Europe,1966,Not Rated,Jirí Menzel,"Bohumil Hrabal, Jirí Menzel","Václav Neckár, Josef Somr, Vlastimil Brodský",An apprentice train dispatcher at a village station seeks his first sexual encounter and becomes despondent when he is unable to perform.,Won 1 Oscar. 2 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BZWVmZTczZjktMTVhYS00ZTM4LWJlNjItYTdiYzE3YmZkOGUxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",,7.6,"14,081",tt0060802,,,,True,,1,6,2,7.6,9.0,,Comedy_War
4246153,Palooka,1934,,86.0,['English Language'],['United States of America'],"['Superhero movie', 'Black-and-white', 'Boxing', 'Sports', 'Drama', 'Comedy']",America,1934,Not Rated,Benjamin Stoloff,"Ham Fisher, Jack Jevne, Gertrude Purcell","Jimmy Durante, Lupe Velez, Stuart Erwin","Knobby discovers young hunk Palooka and trains him to fight the reigning champ, also drunken sot, Al McSwatt.",,https://m.media-amazon.com/images/M/MV5BMTgyOTc5MTI1Nl5BMl5BanBnXkFtZTcwMTc2MDc0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",,6.0,404,tt0025619,,,,True,,0,0,0,6.0,,,Comedy_Superhero
3551123,C.S.A.: The Confederate States of America,2004,672156.0,89.0,['English Language'],['United States of America'],"['Parody', 'Mockumentary', 'Indie', 'Satire', 'Drama', 'Comedy', 'Political cinema', 'Black comedy']",America,2004,Recommended Parental Agreement (AP),Kevin Willmott,Kevin Willmott,"Greg Kirsch, Renee Patrick, Molly Graham","Through the eyes of a British ""documentary"", this film takes a satirically humorous, and sometimes frightening, look at the history of an America where the South won the Civil War.",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BODczNDQxZDktN2IxOS00ZDM5LTg5MGEtNjYyNjU1MzBhY2RiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,6.4,"5,230",tt0389828,,,,True,,0,2,1,6.4,8.0,6.2,Comedy_Political
4213193,Protocol,1984-12-21,26186631.0,95.0,['English Language'],['United States of America'],"['Political cinema', 'Media Satire', 'Political satire', 'Romantic comedy', 'Comedy']",America,1984,Recommended Parental Agreement (AP),Herbert Ross,"Buck Henry, Charles Shyer, Nancy Meyers","Goldie Hawn, Chris Sarandon, Richard Romanus",A woman (Goldie Hawn) saves life of Emir of Ohtar (Richard Romanus) in Washington.,,https://m.media-amazon.com/images/M/MV5BMjFhYWRiYTEtZDIyMC00ZmJhLTkzOWEtYzg1Y2E5YjU1MDM4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,5.5,"5,380",tt0087951,,,,True,,0,0,0,5.5,3.3,5.5,Comedy_Political
6387498,The Voice of the Turtle,1947,,103.0,['English Language'],['United States of America'],"['Comedy', 'War film']",America,1947,All Audiences (TP),Irving Rapper,"John Van Druten, Charles Hoffman","Ronald Reagan, Eleanor Parker, Eve Arden",A soldier spends the weekend with an actress after being stood up by her friend. Will he be able to change her cynical attitude towards love?,,https://m.media-amazon.com/images/M/MV5BZjZhNmMyNTMtZTQyNS00MWM3LTkwYjAtNTU5ZDJhN2Y4MDQzXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",,6.8,811,tt0039969,,,,True,,0,0,0,6.8,,,Comedy_War
23924309,Cohen Saves the Flag,1913-11-27,,10.0,['English Language'],['United States of America'],"['Short Film', 'Comedy', 'War film']",America,1913,Not Rated,Mack Sennett,,"Ford Sterling, Mabel Normand, Henry Lehrman","Cohen is a sergeant in the Union Army and the bitter rival of another officer for the attentions of Rebecca. Like most burlesque Jewish characters of this period, this caricature borders on anti-Semitism. Yet Cohen is also the her...",,https://m.media-amazon.com/images/M/MV5BMTdkYTlkZDEtYTgyMS00MTU4LWJhMzctODY0NWE5Yjg0Y2ZiXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",,4.6,39,tt0002755,,,,True,,0,0,0,4.6,,,Comedy_War
68388,The General,1926-12-31,1000000.0,75.0,"['Silent film', 'English Language']",['United States of America'],"['Romance Film', 'Action', 'Comedy', 'War film', 'Silent']",America,1926,Not Rated,"Clyde Bruckman, Buster Keaton","Buster Keaton, Clyde Bruckman, Al Boasberg","Buster Keaton, Marion Mack, Glen Cavender","After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through ene...",3 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTVhM2Y1MDUtMDkxYi00Y2UxLWI2MTMtZjMzYTY4ODM4MGIzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",,8.1,"99,778",tt0017925,,,,True,,0,1,3,8.1,9.2,,Comedy_War
76389,To Be or Not to Be,1942-02-15,3270000.0,99.0,"['German Language', 'English Language']",['United States of America'],"['Parody', 'Screwball comedy', 'Black-and-white', 'Drama', 'Comedy', 'War film']",America,1942,All Audiences (TP),Ernst Lubitsch,"Melchior Lengyel, Edwin Justus Mayer, Ernst Lubitsch","Carole Lombard, Jack Benny, Robert Stack","During the German occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",Nominated for 1 Oscar. 2 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BYzc3NTNkYmUtOWYyZS00ZWQ3LWFiZDUtMThjMmY4MzQ5YmU0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86.0,8.1,"44,529",tt0035446,,,,True,,0,2,2,8.1,9.6,8.6,Comedy_War
204805,Bosko the Doughboy,1931-10-17,,7.0,['English Language'],['United States of America'],"['Black-and-white', 'Animation', 'Short Film', 'Comedy', 'War film', 'Family Film']",America,1931,Not Rated,Hugh Harman,,"Johnny Murray, Rudolf Ising",Bosko is a doughboy in the Great War.,,https://m.media-amazon.com/images/M/MV5BNDQ0ZWFiYzctMmZmZS00MmFiLTkzMTMtZTkwNDA2MDUwMTYwXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",,5.8,318,tt0021687,,,,True,,0,0,0,5.8,,,Comedy_War
23614710,Despicable Me,2010-06-20,543113985.0,93.0,['English Language'],['United States of America'],"['Crime Fiction', 'Adventure', 'Superhero movie', 'Computer Animation', ""Children's/Family"", 'Superhero', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",America,2010,Recommended Parental Agreement (AP),"Pierre Coffin, Chris Renaud","Cinco Paul, Ken Daurio, Sergio Pablos","Steve Carell, Jason Segel, Russell Brand","Gru, a criminal mastermind, adopts three orphans as pawns to carry out the biggest heist in history. His life takes an unexpected turn when the little girls see the evildoer as their potential father.",Nominated for 1 BAFTA Award3 wins & 41 nominations total,https://m.media-amazon.com/images/M/MV5BMTY3NjY0MTQ0Nl5BMl5BanBnXkFtZTcwMzQ2MTc0Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,7.6,"596,924",tt1323594,,,,True,,0,41,3,7.6,8.0,7.2,Comedy_Superhero
3866200,The Guyver,1991-03-18,,92.0,['English Language'],"['United States of America', 'Japan']","['Science Fiction', 'Horror', 'Adventure', 'Superhero movie', 'Sci-Fi Horror', 'Action/Adventure', 'Martial Arts Film', 'Comedy', 'Japanese Movies', 'Action']",America,1991,Recommended Parental Agreement (AP),"Screaming Mad George, Steve Wang","Jon Purdy, Yoshiki Takaya","Greg Joung Paik, Jimmie 'JJ' Walker, Peter Spellos","Young man merges with mechanical device, becoming cyborg superhero. Strange creatures emerge, seeking to reclaim device. He uncovers plot to genetically engineer monstrous creatures.",1 nomination,https://m.media-amazon.com/images/M/MV5BNGE1OWQ3NjUtNjZlZi00NWE5LThiZDMtZTk0NjA4MjJjNjZjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",,4.9,"6,186",tt0101988,,,,True,,0,1,0,4.9,3.3,,Comedy_Superhero
16596475,The Boat That Rocked,2009,36348784.0,135.0,['English Language'],"['United States of America', 'France', 'United Kingdom', 'Germany']","['Political cinema', 'Music', 'Romance Film', 'Drama', 'Comedy']",Both,2009,16+,Richard Curtis,Richard Curtis,"Philip Seymour Hoffman, Bill Nighy, Nick Frost","A band of rogue DJs that captivated Britain, playing the music that defined a generation and standing up to a government that wanted classical music, and nothing else, on the airwaves.",2 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BMTMzMjYzMTMyM15BMl5BanBnXkFtZTcwOTk5NDA5Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58.0,7.3,"117,183",tt1131729,,,,True,,0,9,2,7.3,6.0,5.8,Comedy_Political
12765604,Operation Mad Ball,1957,1850000.0,105.0,['English Language'],['United States of America'],"['Comedy', 'War film']",America,1957,All Audiences (TP),Richard Quine,"Arthur Carter, Jed Harris, Blake Edwards","Jack Lemmon, Ernie Kovacs, Kathryn Grant","In post-WWII France, U.S. Army hospital Private Hogan and Captain Lock try to outwit each other on issues such as wooing pretty nurses, accounting for missing medical supplies, organizing unauthorized dances, and influencing their...",2 nominations,https://m.media-amazon.com/images/M/MV5BNjczYTg2MDEtNmVjNy00NjEzLWI2MjItNjU5NGY4ZTQ0ODg4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",,6.5,"1,307",tt0050805,,,,True,,0,2,0,6.5,,,Comedy_War
401152,The Great McGinty,1940-08-15,,83.0,['English Language'],['United States of America'],"['Screwball comedy', 'Black-and-white', 'Political satire', 'Satire', 'Comedy', 'Political cinema']",America,1940,All Audiences (TP),Preston Sturges,Preston Sturges,"Brian Donlevy, Muriel Angelus, Akim Tamiroff","Dan McGinty has great success in his chosen field of crooked politics, but he endangers it all in one crazy moment of honesty.",Won 1 Oscar. 1 win total,https://m.media-amazon.com/images/M/MV5BOTUzMWM3ZjgtN2M3Yi00YzBmLWE1ZDktZWMxMmNjNmY0NTYzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",,7.2,"4,559",tt0032554,,,,True,,1,0,1,7.2,10.0,,Comedy_Political
22766241,South Sea Woman,1953-06-27,2000000.0,99.0,['English Language'],['United States of America'],"['Adventure', 'Comedy-drama', 'Black-and-white', 'Action/Adventure', 'Adventure Comedy', 'Comedy', 'War film', 'Action']",America,1953,Not Rated,Arthur Lubin,"Edwin Blum, Earl Baldwin, Stanley Shapiro","Burt Lancaster, Virginia Mayo, Chuck Connors",AWOL marine Sgt. Jim O'Hearn is court-martialed for a variety of offenses that carry 143 years in the stockade or the death penalty but refuses to aid in his own defense.,,https://m.media-amazon.com/images/M/MV5BZDgxYzFhY2EtNTlhOC00YWRlLWI3ZDMtN2FhZWJmMWUwYzFlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",,6.2,856,tt0046348,,,,True,,0,0,0,6.2,,,Comedy_War
1039322,Black Sheep,1996-02-02,32417995.0,86.0,['English Language'],['United States of America'],"['Political cinema', 'Buddy film', 'Comedy', 'Slapstick']",America,1996,Recommended Parental Agreement (AP),Penelope Spheeris,Fred Wolf,"Chris Farley, David Spade, Tim Matheson",A gubernatorial candidate hires a wormy special assistant whose only job is to make sure the candidate's well-meaning but incompetent brother doesn't ruin the election.,,https://m.media-amazon.com/images/M/MV5BOTYyMWE0MDUtMjkwZi00ZDNiLTg0MjUtZWQ5ZjMxNzA1N2ZjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34.0,6.2,"44,206",tt0115697,,,,True,,0,0,0,6.2,3.0,3.4,Comedy_Political
25194677,First Lady,1937-12-04,,83.0,['English Language'],['United States of America'],"['Political satire', 'Satire', 'Comedy']",America,1937,All Audiences (TP),Stanley Logan,"Rowland Leigh, George S. Kaufman, Katharine Dayton","Kay Francis, Preston Foster, Anita Louise",As presidential election time approaches in Washington it is the women behind the scenes who seem to be making the decisions.,,https://m.media-amazon.com/images/M/MV5BNTBkNzJiZDUtYTU5Ni00NjNiLTg4NTYtMGQ3MTYzNDY3ZGY1XkEyXkFqcGdeQXVyNTY4NjI2OTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",,6.2,508,tt0028874,,,,True,,0,0,0,6.2,,,Comedy_Political
