Wikipedia_ID,Movie_Name,Release_Date,Box_Office_Revenue,Runtime,Languages,Countries,Genres,Continents,Year,Rated,Director,Writer,Actors,Plot,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,DVD,Production,Website,Response,totalSeasons,Oscar,Nomination_Awards,Win_Awards,Internet_Movie_Database_Rating,Rotten_Tomatoes_Rating,Metacritic_Rating,Comedy_Types
1691749,Elephant Parts,1981,,60.0,['English Language'],['United States of America'],"['Music', 'Comedy']",America,1981,Not Rated,William Dear,"Michael Nesmith, Bill Martin, William Dear, Ezra D. Rappaport (additional material)","Michael Nesmith, Bill Martin, Lark Geib, Robert Ackerman","A collection of comedy skits and music videos, such as a game-show spoof called ""Name That Drug"", a visit to the office of the Clandestine Typing Service, and a man providing a skewed ...",,https://m.media-amazon.com/images/M/MV5BMTkxMjE1MzMxMl5BMl5BanBnXkFtZTcwOTc1MjIyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",,7.7,342,tt0082316,,,,True,,0,0,0,7.7,,,Comedy_Other
15235494,Blinky,1923-08-17,,60.0,"['Silent film', 'English Language']",['United States of America'],"['Silent film', 'Indie', 'Black-and-white', 'Western', 'Comedy', 'Cavalry Film', 'Comedy Western', 'Silent']",America,2015,Not Rated,Jameson Fahy,Jameson Fahy,"Laura Liselle Bradford, Darren K. Hawkins, Tim Hope",'Blinky' chronicles the friendship of a young girl Sarah and her goldfish Blinky.,,,[],,,6,tt5044498,,,,True,,0,0,0,,,,Comedy_Western
2979277,Bandidas,2006-01-18,18381890.0,93.0,"['English Language', 'Spanish Language']","['France', 'Mexico', 'United States of America']","['Crime Fiction', 'Feminist Film', 'Buddy film', 'Action/Adventure', 'Revisionist Western', 'Western', 'Comedy', 'Action']",Both,2006,Recommended Parental Agreement (AP),"Joachim Rønning, Espen Sandberg","Luc Besson, Robert Mark Kamen","Penélope Cruz, Salma Hayek, Steve Zahn","In turn-of-the-century Mexico, two very different women become a bank-robbing duo in an effort to combat a ruthless enforcer terrorizing their town.",,https://m.media-amazon.com/images/M/MV5BYzc0ZGQ3M2UtNmM1Ni00YjliLTljNjUtNTA4NGE1NjY3Yjc1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}]",,5.7,"37,739",tt0416496,,,,True,,0,0,0,5.7,5.6,,Comedy_Western
8413472,Half Shot Shooters,1936-04-30,,19.0,['English Language'],['United States of America'],"['Short Film', 'Comedy', 'Black-and-white']",America,1936,All Audiences (TP),Jack White,Clyde Bruckman,"Moe Howard, Larry Fine, Curly Howard","The stooges are discharged from the army after WW I, and promptly administer some revenge to their mean sergeant. Years later they wind up in the army again, and of course the same sergeant is their superior. The sergeant plays va...",,https://m.media-amazon.com/images/M/MV5BMTkyNTIwNzczN15BMl5BanBnXkFtZTcwNTMzODgyMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",,7.2,620,tt0027714,,,,True,,0,0,0,7.2,,,Comedy_Other
12776957,Thirty Day Princess,1934-05-18,,92.0,['English Language'],['United States of America'],"['Comedy', 'Black-and-white']",America,1934,All Audiences (TP),Marion Gering,"Preston Sturges, Frank Partos, Sam Hellman","Sylvia Sidney, Cary Grant, Edward Arnold","A European princess arrives in New York City to secure a much-needed loan for her country. She contracts the mumps, and an actress who looks exactly like her is hired to impersonate her.",,https://m.media-amazon.com/images/M/MV5BOGY2YjZhM2YtNDU0MS00YTcwLTkwNDMtZjlmNDc4OGJkMGQ4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",,6.7,"1,142",tt0025880,,,,True,,0,0,0,6.7,,,Comedy_Other
24818202,That Certain Feeling,1956-06-04,,103.0,['English Language'],['United States of America'],['Comedy'],America,1956,Not Rated,"Melvin Frank, Norman Panama","William Altman, Eleanor Brooke, I.A.L. Diamond","Bob Hope, Eva Marie Saint, George Sanders",Divorced comic strip cartoonist Francis X. Dignan is hired as a ghost-writer by pompous client Larry Larkin who happens to be the fiancé of Dignan's ex-wife.,,https://m.media-amazon.com/images/M/MV5BNDJiYmRjOGMtNzc2OC00YWEwLWJhODctMTYwYTg3ZTg0MDZiXkEyXkFqcGdeQXVyMzYyMDc3MDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",,6.4,409,tt0049841,,,,True,,0,0,0,6.4,,,Comedy_Other
2831470,Derek and Clive Get the Horn,1979,,89.0,['English Language'],['United Kingdom'],['Comedy'],Europe,1979,Not Rated,Russell Mulcahy,"Peter Cook, Dudley Moore","Dudley Moore, Peter Cook, Judy Huxtable","Russell Mulcahy (of ""Highlander"" fame) films British comedy luminaries Peter Cook and Dudley Moore recording their last comedy album featuring two of their most beloved characters, lavatory attendants Derek and Clive. Booze, drugs...",,https://m.media-amazon.com/images/M/MV5BMTMzMjgxOTAxM15BMl5BanBnXkFtZTYwMDAyOTY5._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",,7.2,436,tt0216682,,,,True,,0,0,0,7.2,,,Comedy_Other
9359197,George Carlin: Carlin on Campus,1984,,60.0,['Unknown'],['United States of America'],"['Comedy', 'Stand-up comedy']",America,1984,16+,Steven J. Santos,George Carlin,George Carlin,"In his New York City grammar school, George Carlin was known as a ""disruptive influence in the classroom."" With this concert, the ultimate class clown is back at school at UCLA, making another generation of students roar with laug...",,https://m.media-amazon.com/images/M/MV5BZTIwZDU3YmQtY2NkNy00ZTVmLTg5NWItYjI5MmQyYzA3NGVkXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",,7.9,"1,888",tt0248828,28 Aug 2001,,,True,,0,0,0,7.9,,,Comedy_Other
9135463,"God, Inc.",2007,,,['English Language'],['United States of America'],"['Short Film', 'Comedy']",America,2007,Not Rated,Francis Stokes,Francis Stokes,"Rachel Oliva, Stephen Falk, James Lowe, Stephanie Jane Markham","A comedy about life in the corporate offices of God. What if all the problems on earth were not caused by a spiteful deity, or karma, or fate, but just office politics and petty bureaucracy?",,,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}]",,8.8,65,tt0940513,,,,True,,0,0,0,8.8,,,Comedy_Other
26879903,Weekend Pass,1988-07-08,21058000.0,92.0,['English Language'],['United States of America'],['Comedy'],America,1984,16+,Lawrence Bassoff,"Lawrence Bassoff, Mark Tenser","Patrick Houser, Chip McAllister, D.W. Brown","Three rookie sailors who have just completed basic training are out on their first weekend pass. As they hit one bar after another, they soon forget everything the Navy ever taught them.",,https://m.media-amazon.com/images/M/MV5BMTQxNzI5OTk1N15BMl5BanBnXkFtZTcwMjc4NTczMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]",,3.7,529,tt0088385,,,,True,,0,0,0,3.7,,,Comedy_Other
19524157,I kongens klæ'r,1954-09-24,,101.0,['Danish Language'],['Denmark'],"['Comedy', 'Black-and-white']",Europe,1954,Not Rated,Poul Bang,"John Olsen, Axel Frische","Dirch Passer, Ove Sprogøe, Kjeld Petersen","In the company Petersen Petersen and Petersen A / S, warehouse manager Jensen discovers hidden drugs in a shipment from Müller in Hamburg.",,https://m.media-amazon.com/images/M/MV5BYWE1NjY0MWYtOTE4Yi00MTYyLThlZWYtOTk0NGVkM2FiOTA3XkEyXkFqcGdeQXVyNDYxOTY1Njg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",,6.2,205,tt0047106,,,,True,,0,0,0,6.2,,,Comedy_Other
1766825,Larry David: Curb Your Enthusiasm,1999-10-17,,59.0,"['English Language', 'Spanish Language']",['United States of America'],['Comedy'],America,1999,16+,Robert B. Weide,Larry David,"Jason Alexander, Larry Charles, Carol Leifer",Mock documentary about Seinfeld writer Larry David featuring contributions from his friends and colleagues. Larry makes a return to stand-up comedy and prepares to film a television special for HBO.,,https://m.media-amazon.com/images/M/MV5BNWQ0ZTM1YmItMWQ0Zi00MWM5LTkwMzEtMDczZTQ4MjNiZTRjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",,8.2,"6,167",tt0218388,,,,True,,0,0,0,8.2,,,Comedy_Other
11936219,Advance to the Rear,1964,,100.0,['English Language'],['United States of America'],"['Western', 'Comedy', 'Slapstick']",America,1964,All Audiences (TP),George Marshall,"Samuel A. Peeples, William Bowers, Jack Schaefer","Glenn Ford, Stella Stevens, Melvyn Douglas","When A Union Army outfit of misfits and rejects is sent to the Western territory, Southern spies try to figure out what they're doing there.",,https://m.media-amazon.com/images/M/MV5BM2NjNzY1MzYtNTJlNy00MjMxLWJlNWMtNmVlZjUxMTlhYmU1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",,5.9,915,tt0057820,,,,True,,0,0,0,5.9,,,Comedy_Western
1328263,Roman Candles,1966,,40.0,['English Language'],['United States of America'],"['Short Film', 'Comedy']",America,1967,Not Rated,John Waters,John Waters,"Divine, Mark Isherwood, David Lochary","John Waters' second film, shot on 8mm and featuring Divine for the first time. Essentially a plotless collage of random incidents involving sex, drugs, religion, and 'The Wizard of Oz', it was shown with an equally random soundtra...",,https://m.media-amazon.com/images/M/MV5BYmY5OWI3NjItZWMxNy00NDM3LWE2YjMtNTliMmZmYzE4YWUxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",,6.9,104,tt0060909,,,,True,,0,0,0,6.9,,,Comedy_Other
28222045,Io non spezzo... rompo,1971-01-21,,107.0,['Italian Language'],['Italy'],['Comedy'],Europe,1971,Not Rated,Bruno Corbucci,"Franco Castellano, Giuseppe Moccia","Alighiero Noschese, Enrico Montesano, Janet Agren","During a drug trafficking investigation, two officers from the Rome Squad, accidentally break into a beautiful villa, inhabited by an Italian-American.",,https://m.media-amazon.com/images/M/MV5BZDhiOTFjNjAtNGMyMS00Mjk3LWFmZjQtZmMzMjFkY2YyMmNiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",,5.8,29,tt0179888,,,,True,,0,0,0,5.8,,,Comedy_Other
23666469,Two Sergeants of General Custer,1965,,96.0,['Italian Language'],['Italy'],"['Western', 'Comedy']",Europe,1965,Not Rated,Giorgio Simonelli,"Alfonso Balcázar, Marcello Ciorciolini, Giorgio Simonelli","Franco Franchi, Ciccio Ingrassia, Margaret Lee","During the civil war, two Union soldiers of Sicilian origin, Ciccio and Franco, are imprisoned and accused of desertion. The luck suddenly is on their side when the Union army needs two perfect idiots in a spy operation.",,https://m.media-amazon.com/images/M/MV5BMTBkZDlhY2QtYjI5YS00MzlkLTk0N2EtNGMzMjQzMzA5ZjEwXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",,5.4,101,tt0059133,,,,True,,0,0,0,5.4,,,Comedy_Western
26655098,Three Men in a Boat,1933,,60.0,['English Language'],['United Kingdom'],['Comedy'],Europe,1975,Not Rated,Stephen Frears,"Jerome K. Jerome, Tom Stoppard","Tim Curry, Michael Palin, Stephen Moore","One hot June day, three friends decide there is nothing they would like to do more than to get away from London. A boating holiday with lots of fresh air and exercise would be just the very thing, or so their doctors tell them. So...",,https://m.media-amazon.com/images/M/MV5BNGRiNTQ2ZDQtZjg0YS00MjJjLTgxN2EtNTEwMmZlMTJkY2MxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzcyODA0MDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",,6.9,482,tt0073803,,,,True,,0,0,0,6.9,,,Comedy_Other
26200965,Mr. Hex,1946-11-09,,63.0,['English Language'],['United States of America'],['Comedy'],America,1946,All Audiences (TP),William Beaudine,"Jan Grippo, Cy Endfield","Leo Gorcey, Huntz Hall, Bobby Jordan",Sach is given a post-hypnotic suggestion that turns him into a championship prizefighter.,,https://m.media-amazon.com/images/M/MV5BYWZhNjhjYjktY2JlYy00YTdmLWFkMjItYWRlZTVmMzMxNDU0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",,5.9,340,tt0038753,,,,True,,0,0,0,5.9,,,Comedy_Other
11109910,Lady Magdalene's,,,116.0,['English Language'],['United States of America'],"['Indie', 'Comedy']",America,2008,Not Rated,J. Neil Schulman,J. Neil Schulman,"Nichelle Nichols, Ethan Keogh, Susan Smythe","In this action comedy, Jack Goldwater, an IRS agent on loan to the Federal Air Marshal Service, is relieved of field duty after insulting a powerful U.S. Senator, and finds himself exiled to a humiliating desk job in Nevada as the...",1 win,https://m.media-amazon.com/images/M/MV5BMjA5NDIyMjk1Ml5BMl5BanBnXkFtZTcwNDY5MzkzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '2.2/10'}]",,2.2,"1,028",tt0783538,,,,True,,0,0,1,2.2,,,Comedy_Other
7889381,Here Come the Huggetts,1948,,93.0,['Unknown'],['United Kingdom'],['Comedy'],Europe,1948,All Audiences (TP),Ken Annakin,"Mabel Constanduros, Denis Constanduros, Peter Rogers","Jack Warner, Kathleen Harrison, Jane Hylton","The return of the Huggett family. After first meeting the family at the Holiday Camp, this is on the home front. The Huggetts are about to have their first telephone installed. In today's high technology age, it is an interesting ...",,https://m.media-amazon.com/images/M/MV5BMWI3ODUzNzctY2UwMi00YWYyLWI3MTMtYWM5OGMwYTM5Yzc3XkEyXkFqcGdeQXVyNjE3NjA1MzQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",,6.2,346,tt0040431,,,,True,,0,0,0,6.2,,,Comedy_Other
7662425,The Idol of Bonanza Camp,1913-06-04,,,['English Language'],['United States of America'],"['Silent film', 'Indie', 'Black-and-white', 'Short Film', 'Western', 'Comedy']",America,1913,Not Rated,,,"Alexander Gaden, Edna Maison, Harry von Meter","Nan is one of those unfortunate young women who have got into that groove where things look hopeless Nan is employed at the saloon in an old-time mining camp, and had gradually become ...",,,[],,,,tt0373016,,,,True,,0,0,0,,,,Comedy_Western
18060738,Lower Learning,2008-10-10,2804.0,97.0,['English Language'],['United States of America'],"['Comedy', 'Indie']",America,2008,16+,Mark Lafferty,"Mark Lafferty, Shahin Chandrasoma","Jason Biggs, Eva Longoria, Rob Corddry","Failing test scores, drunk teachers, and an extortionist principal; it's up to vice principal Tom to expose the principal's corruption and turn the school around before the school board shuts them down.",,https://m.media-amazon.com/images/M/MV5BMTMxMzQ3NzYxM15BMl5BanBnXkFtZTcwNTMwODY5MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]",,3.9,"2,910",tt1129381,,,,True,,0,0,0,3.9,,,Comedy_Other
27543848,Copacabana,2010-07-07,,107.0,"['French Language', 'English Language']",['France'],['Comedy'],Europe,2010,Not Rated,Marc Fitoussi,Marc Fitoussi,"Isabelle Huppert, Aure Atika, Lolita Chammah","Boldly unconventional and cheerful, that's how one could describe Babou. Never having cared about social conventions, she is suddenly faced with the realization that her own daughter is ashamed of her and therefore refuses to invi...",3 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMDViNWI4MjItOWZjZC00OWI1LWIxMTQtMzM2YWU5NjE1YWIwXkEyXkFqcGdeQXVyMjIwNjIxNjc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}]",,6.7,"1,738",tt1454910,,,,True,,0,1,3,6.7,7.7,,Comedy_Other
21647443,Rebecca's Daughters,1992-03-05,,95.0,['Unknown'],"['United Kingdom', 'Germany']",['Comedy'],Europe,1992,Not Rated,Karl Francis,"Guy Jenkin, Dylan Thomas","Peter O'Toole, Paul Rhys, Joely Richardson","The film is set in Wales and concerns itself with the aristocracy who are taxing to common people to ruin. Naturally, a certain member of said aristocracy decided that all this is not on, chiefly because most of the money collecte...",,https://m.media-amazon.com/images/M/MV5BMjEwMjE5OTc4Nl5BMl5BanBnXkFtZTcwMDU1ODAyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",,6.5,180,tt0105222,,,,True,,0,0,0,6.5,,,Comedy_Other
24174847,"Roll, Freddy, Roll!",1974-12-17,,73.0,['English Language'],['United States of America'],['Comedy'],America,1974,Not Rated,Bill Persky,"Sam Denoff, Bill Persky","Tim Conway, Jan Murray, Moosie Drier",A man determined to impress his son--and show up his son's stepfather--decides to try to get into the Guinness Book of World Records by setting a record for staying the longest time on roller skates.,,https://m.media-amazon.com/images/M/MV5BOTU0MGEwYjItYTkxOC00YzRkLTkwNjctZGM3ZjgxZDI3MjRkXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",,7.3,97,tt0073630,,,,True,,0,0,0,7.3,,,Comedy_Other
6724790,3 Ring Circus,1954-12-25,4000000.0,103.0,['English Language'],['United States of America'],['Comedy'],America,1954,All Audiences (TP),Joseph Pevney,Don McGuire,"Dean Martin, Jerry Lewis, Joanne Dru","Jerry and Pete are two friends with no money, looking for some job. They finally find one as workers in a circus, but Jerry has different dreams. He wants to become a clown.",,https://m.media-amazon.com/images/M/MV5BZjI5MjE1ZDctZWEwNy00YWRkLTgzNGMtMWM1YmZmNGJlYmM1XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",,5.8,898,tt0047582,,,,True,,0,0,0,5.8,,,Comedy_Other
8557544,The Terror of Tiny Town,1938-12-01,,62.0,['English Language'],['United States of America'],"['Western', 'Comedy']",America,1938,All Audiences (TP),Sam Newfield,"Fred Myton, Clarence Marks","Billy Curtis, Yvonne Moray, 'Little Billy' Rhodes","An evil gunslinging midget comes to terrorize the good little people of Tiny Town. The townspeople organize to defeat him, and zany antics ensue.",,https://m.media-amazon.com/images/M/MV5BOWZkYWZlNTktMTU4ZC00MjdhLTg3MWEtYzdhOTQwMjc4NDM2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]",,3.9,"1,952",tt0030845,,,,True,,0,0,0,3.9,,,Comedy_Western
5154250,Hot to Trot,1988-08-26,6436211.0,80.0,['English Language'],['United States of America'],['Comedy'],America,1988,Recommended Parental Agreement (AP),Michael Dinner,"Stephen Neigher, Hugo Gilbert, Charlie Peters","Bobcat Goldthwait, Dabney Coleman, John Candy","An insecure stockbroker teams up with Don the Talking Horse, a chatty four-legged financial advisor.",5 nominations,https://m.media-amazon.com/images/M/MV5BNWJiMzZkNDQtYTE3Ny00ZTMxLTgwMTMtNzVlODM5N2E0ZDI2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22.0,4.4,"3,646",tt0095326,,,,True,,0,5,0,4.4,0.0,2.2,Comedy_Other
17717532,Dummy Ache,1936-07-10,,18.0,['English Language'],['United States of America'],"['Short Film', 'Comedy', 'Black-and-white']",America,1936,All Audiences (TP),Leslie Goodwins,"Leslie Goodwins, Charles E. Roberts","Edgar Kennedy, Florence Lake, Dot Farley","An assuming husband, suspicious of his wife, follows her for the day. Misunderstandings, mishaps, and hijinks ensue.",Nominated for 1 Oscar. 1 nomination total,https://m.media-amazon.com/images/M/MV5BZTdlYmM2MTItMDZkZS00MDBmLWI2ZWItMzY4OWJjNWM1MjkyXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",,8.4,48,tt0027556,,,,True,,0,1,0,8.4,,,Comedy_Other
30505130,A Flea in Her Ear,1968-10-19,,94.0,['English Language'],"['France', 'United States of America']",['Comedy'],Both,1968,13+,Jacques Charon,"Georges Feydeau, John Mortimer","Rex Harrison, Rosemary Harris, Louis Jourdan","Gabrielle Chandebisse, suspecting her lawyer husband Victor of having an affair, plots to catch him in the act. Mistaken identity, trysts, gun-toting jealous husband - in a hotel - make for fun. Based on Georges Feydeau's French f...",,https://m.media-amazon.com/images/M/MV5BMTJkNmY0YmMtM2RlNS00Y2FkLWIxMTAtMGVlOGY5NjgyN2RmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",,5.5,261,tt0062978,,,,True,,0,0,0,5.5,,,Comedy_Other
28799682,Bedtime with Rosie,1975-02,,76.0,['English Language'],['United Kingdom'],['Comedy'],Europe,1975,Not Rated,Wolf Rilla,Ivor Burgoyne,"Una Stubbs, Ivor Burgoyne, Diana Dors","A pregnant woman, en route to Holland, stays overnight with her aunt and is forced to share a room with a mysterious and reluctant male lodger.",,https://m.media-amazon.com/images/M/MV5BOTcxZjllNjktNzg0YS00MGJmLTg4YTgtNTFhODk5NDg1ZGM0XkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",,5.1,10,tt0073638,,,,True,,0,0,0,5.1,,,Comedy_Other
4333891,Shades of Gray,2005-08-26,,76.0,['English Language'],['United States of America'],['Comedy'],America,2005,Not Rated,Jesse Cowell,Jesse Cowell,"Jesse Cowell, Manuel Bermudez, Steven Bordelon","Shades of Gray , a feature film of epic immaturity as five guys get together to blackmail their former best friend for all the horrible, embarrassing and outright disgusting things he's ever done to them. Now it's their turn. Snea...",,https://m.media-amazon.com/images/M/MV5BMTcxMjYzODA1MF5BMl5BanBnXkFtZTcwMzYxMTIzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",,7.8,258,tt0478261,,,,True,,0,0,0,7.8,,,Comedy_Other
31164922,True to Life,1943-12-24,,94.0,['English Language'],['United States of America'],['Comedy'],America,1943,All Audiences (TP),George Marshall,"Don Hartman, Harry Tugend, Ben Barzman","Mary Martin, Franchot Tone, Dick Powell","A radio serial writer needs inspiration, so he rents a room from a typical American family and begins using their real-life exploits for plots. He begins to feel guilty when he falls in love with a pretty member of the family.",,https://m.media-amazon.com/images/M/MV5BZjMxMjlhYjUtYjg3Mi00NmQzLWIzODAtZjU4ODNmMzk5NGU0XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",,6.6,154,tt0036461,,,,True,,0,0,0,6.6,,,Comedy_Other
6696498,Penny Points to Paradise,1951,,77.0,['English Language'],['United Kingdom'],['Comedy'],Europe,1951,Not Rated,Anthony Young,John Ormonde,"Harry Secombe, Alfred Marks, Peter Sellers",Harry Flakers is a pools winner who is targeted by a forger.,,https://m.media-amazon.com/images/M/MV5BZTUxYWNlNTQtNmU4Yy00NDZmLWIyOTUtMTRmZDQ5OThlZjhmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",,4.9,190,tt0043913,,,,True,,0,0,0,4.9,,,Comedy_Other
18813111,The Nearly Complete and Utter History of Everything,1999,,,['English Language'],['United Kingdom'],['Comedy'],Europe,1999,Not Rated,"Dewi Humphreys, Paul Jackson, Matt Lipsey","Mark Burton, Ben Caudell, Kevin Cecil","Clive Anderson, Matthew Ashforde, Patrick Barlow",Humorous review of British history.,,https://m.media-amazon.com/images/M/MV5BZDY4YjA5Y2UtZmFjMC00Yjg4LWIyZTItOTNjODNkZmNkMzhhXkEyXkFqcGdeQXVyNTgzMTg5Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",,6.9,221,tt0229608,,,,True,,0,0,0,6.9,,,Comedy_Other
2047450,The Revenge,2002,,105.0,['Polish Language'],['Poland'],"['Comedy', 'World cinema']",Europe,2002,Not Rated,Andrzej Wajda,"Aleksander Fredro, Andrzej Wajda","Roman Polanski, Janusz Gajos, Andrzej Seweryn","A winter day at a Polish castle, half owned by a fatalistic notary and half by a volcanic old soldier's niece. The old soldier, Cupbearer, and the notary are sworn enemies, which may doom the love between the niece, Klara, and the...",8 nominations,https://m.media-amazon.com/images/M/MV5BZTEwYTk5ZWQtMjBmNS00N2ZkLTk1N2QtZWE5YzI1N2E5MmI4XkEyXkFqcGdeQXVyMjMwOTA0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",,5.7,"1,745",tt0314942,,,,True,,0,8,0,5.7,,,Comedy_Other
15022609,Headin' South,1918-02-25,,50.0,"['Silent film', 'English Language']",['United States of America'],"['Silent film', 'Indie', 'Black-and-white', 'Western', 'Comedy', 'Action', 'Silent']",America,1918,Not Rated,"Allan Dwan, Arthur Rosson",Allan Dwan,"Douglas Fairbanks, Frank Campeau, Katherine MacDonald","A forest ranger known only as Headin' South goes forth in search of Spanish Joe,a Mexican responsible for most of the treachery and outlawry along the U.S.-Mexican boarder.",,https://m.media-amazon.com/images/M/MV5BY2IxOTY4MjAtMDNhNS00NzViLTk5ZjktMzNmNjgzMzFiMDE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,[],,,,tt0009143,,,,True,,0,0,0,,,,Comedy_Western
18860163,Honeymoon for Three,,,75.0,['Unknown'],['United Kingdom'],['Comedy'],Europe,1941,All Audiences (TP),Lloyd Bacon,"Earl Baldwin, Julius J. Epstein, Philip G. Epstein","Ann Sheridan, George Brent, Charles Ruggles","Noted writer Kenneth Bixby, in love with his witty secretary Anne Rogers, nevertheless agrees to a tete-a-tete with a former college fling, loopy Danish girl Julie who is married to penny-pinching Harvey Wilson. Bixby realizes he ...",,https://m.media-amazon.com/images/M/MV5BODRmMGZiOGEtYmVlMi00Y2U1LWJiMDAtNTRiZjY2MzI5YTI1XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",,6.0,556,tt0033725,,,,True,,0,0,0,6.0,,,Comedy_Other
22236794,Nature contre nature,2004,,90.0,['French Language'],['France'],['Comedy'],Europe,2004,Not Rated,Lucas Belvaux,"Lucas Belvaux, Jean-Luc Gaget","Lucas Belvaux, Raphaële Godin, Catherine Mouchet",,,https://m.media-amazon.com/images/M/MV5BYWU1YjhmMzEtMDc2ZS00OWE3LTllNDctNjJlYzkzOTljMDQ2XkEyXkFqcGdeQXVyMTgwOTE5NDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",,7.1,37,tt0442367,,,,True,,0,0,0,7.1,,,Comedy_Other
